ds001_id,spotify_id,song,artist,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,genres,tags,lang,matched_event_count,interaction_count_sum,preference_weight_sum,preference_weight_max,source_types,spotify_track_ids,interaction_types
VFKGg5XXpQpbTCgo,1kmDNmjuI6Ox6WD6o6yahu,Bird's Lament,Moondog,2017,120853,46.000000,0.612000,0.289000,2,1,0.109000,100.916000,jazz,"jazz,minimalism,instrumental,vals",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,1EuFHPoVGfyfEZBaYExK7v,history
VI2U8T3gDG3s3oPF,6m97Mu089F0rYcvggzwS2W,Go,Moby,1991,218000,49.000000,0.669000,0.848000,4,0,0.515000,125.881000,"electronic,ambient,house,techno,downtempo","electronic,ambient,chillout,house,techno,downtempo",id,1,10,1.000000,1.000000,top_tracks,0e8C9dPERvvARURkNOFrrC,history
VKvF5oSWmxCDL97f,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,2000,216933,79.000000,0.542000,0.853000,3,0,0.370000,105.256000,"rock,nu metal,alternative rock","rock,nu metal,alternative rock,linkin park,alternative",en,2,25,2.500000,1.500000,top_tracks,60a0Rd6pjrkxjPbaKzXjfq,history
VNLPt5JJKlywaw8B,1d6KS9GH06JAd19uiBy9IE,Ironic - 2015 Remaster,Alanis Morissette,1995,230000,67.000000,0.408000,0.582000,11,1,0.365000,114.926000,"rock,singer-songwriter,pop","female vocalists,rock,alternative,singer-songwriter,pop",en,2,25,2.500000,1.500000,top_tracks,1d6KS9GH06JAd19uiBy9IE,history
VOOUpIPgI0zBYdBt,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,1976,323000,71.000000,0.483000,0.786000,7,1,0.793000,126.748000,"classic rock,rock,progressive rock","classic rock,70s,rock,progressive rock,supernatural",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,4DMKwE2E2iYDKY01C335Uw,history
VTPceIXtVKN34lrz,6HSXNV0b4M4cLJ7ljgVVeh,Knockin' on Heaven's Door,Bob Dylan,1973,149880,70.000000,0.513000,0.396000,7,1,0.229000,140.208000,"classic rock,folk,rock,folk rock,singer-songwriter,folk,singer-songwriter,classic rock","classic rock,folk,rock,folk rock,singer-songwriter,folk,singer-songwriter,classic rock",en,2,25,2.500000,1.500000,top_tracks,6HSXNV0b4M4cLJ7ljgVVeh,history
VW3ZqqNG2piOADHC,6lUY6MoqGgPnA27PHYxem5,Bulletproof,La Roux,2009,205733,61.000000,0.686000,0.898000,3,0,0.696000,122.985000,"electropop,synthpop,electronic,pop","electropop,synthpop,electronic,pop,female vocalists",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,3kMrazSvILsgcwtidZd1Qd,history
VWHyoFVCdTmglCz7,3O4TPMOgChXOerSdB5WENH,A Forest,The Cure,1980,354933,49.000000,0.633000,0.620000,0,1,0.421000,81.117000,"new wave,post-punk,rock","new wave,post-punk,80s,alternative,the cure,rock",en,1,10,1.000000,1.000000,top_tracks,6EnKFFz82SDnlWFXXOq6JZ,history
VWrUykeicslfUToY,0jhxxEBzlvuDqAqV9i9Iuc,Char,Crystal Castles,2016,188333,45.000000,0.646000,0.837000,6,1,0.326000,100.040000,"synthpop,futurepop,electropop","synthpop,futurepop,dreamwave,electropop",en,2,25,2.500000,1.500000,top_tracks,2mHngbc9wHeVuJr59VCV2h,history
VYPcjZYIHcj9pPL8,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me - Remastered 2003,The Police,1980,242667,61.000000,0.799000,0.506000,2,1,0.518000,140.309000,"rock,classic rock,new wave,pop","rock,classic rock,new wave,80s,pop",en,2,25,2.500000,1.500000,top_tracks,5veJDT0MLsLbhYsx42GXUD,history
VdZlILZXuH35jZvs,1TKTiKp3zbNgrBH2IwSwIx,Us and Them,Pink Floyd,1973,469224,62.000000,0.356000,0.302000,2,1,0.126000,72.623000,"progressive rock,classic rock,psychedelic rock,rock","progressive rock,classic rock,psychedelic rock,rock,pink floyd",en,1,10,1.000000,1.000000,top_tracks,1TKTiKp3zbNgrBH2IwSwIx,history
VjL805nl0oHFzqSt,05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks,Led Zeppelin,1971,428851,58.000000,0.271000,0.766000,5,1,0.803000,142.914000,"classic rock,hard rock,rock","classic rock,hard rock,rock,70s,led zeppelin",en,1,10,1.000000,1.000000,top_tracks,05f8Hg3RSfiPSCBQOtxl3i,history
VtF32nX4mmVRGMEj,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,The Neighbourhood,2013,240400,75.000000,0.612000,0.807000,10,1,0.398000,124.053000,"indie rock,indie pop","indie,alternative,chill,summer,indie,indie rock,indie pop",en,4,41,4.100000,1.500000,saved_tracks|top_tracks,0cQVqPuHQP4KEwc7ZUQmj6|2QjOHCTQ1Jl3zawyYOpxh6|4pGqFOfzvfe6avb9kbZicC,history
VzHIvgqRHbhogDkG,3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,1978,191947,73.000000,0.618000,0.748000,0,1,0.663000,134.114000,"rock,classic rock,new wave","rock,classic rock,80s,new wave,the police",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,3EYOJ48Et32uATr9ZmLnAo,history
W19LRCYGtraTMETd,5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,1996,225947,66.000000,0.521000,0.673000,8,1,0.543000,108.031000,"rock,soft rock,alternative rock","rock,soft rock,alternative rock,alternative,90s,matchbox twenty",en,1,10,1.000000,1.000000,top_tracks,5vYA1mW9g2Coh1HUFUSmlb,history
W3840iF5Q641yVJ1,2oENJa1T33GJ0w8dC167G4,Fire Burning,Sean Kingston,2009,239987,65.000000,0.839000,0.804000,1,1,0.888000,122.973000,pop,"dance,hip-hop,sean kingston,r&amp;b,pop",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,2oENJa1T33GJ0w8dC167G4,history
W4o0xoXePKHkqbTZ,22yRdwQ4OXUlPrLGhF6ebu,thoughts & prayers,Grandson,2018,225333,57.000000,0.491000,0.925000,9,1,0.333000,150.046000,"indie rock,rock,indie rock,rock","alternative,indie rock,rock,indie,alternative,indie rock,rock",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,22yRdwQ4OXUlPrLGhF6ebu,history
WBZXGy6cWwR2hWdG,0pJTrMWCiR0TuJ5FApIqrz,Music To Walk Home By,Tame Impala,2012,312213,52.000000,0.394000,0.905000,7,1,0.441000,101.121000,psychedelic rock,"psychedelic rock,psychedelic",en,1,10,1.000000,1.000000,top_tracks,0pJTrMWCiR0TuJ5FApIqrz,history
WGm8CU7iWc7j9Kzf,390AWnOn2rfe9FzQjYmxIH,Wicked Game,Chris Isaak,2006,286880,65.000000,0.667000,0.548000,9,1,0.290000,112.549000,"rock,pop","80s,ballad,rock,sexy,pop",en,2,25,2.500000,1.500000,top_tracks,7w5AOd6HrDIHewHfpABEss,history
WHPR9OrFBOToYWXJ,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,2002,309600,80.000000,0.560000,0.442000,5,1,0.212000,146.448000,"rock,britpop,rock,alternative rock","rock,alternative,coldplay,britpop,british,alternative,rock,alternative rock",en,1,10,1.000000,1.000000,top_tracks,75JFxkI2RXiU7L9VXzMkle,history
WJvBVNMc5pLuW4F6,4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,2013,255093,74.000000,0.537000,0.777000,7,0,0.427000,124.943000,"pop,electronic,country","dance,pop,electronic,country house,country",en,2,25,2.500000,1.500000,top_tracks,3XOMgW4jVBP3c4LFqe7pH3|4lhqb6JvbHId48OUJGwymk,history
WOQdQUmxaehIk6YJ,17ZnveSDBpG9QtL7zLJNPy,Only for You,Heartless Bastards,2012,308067,45.000000,0.677000,0.649000,10,1,0.787000,82.016000,"indie rock,rock,garage rock","indie rock,rock,garage rock,chill,love at first listen",en,1,10,1.000000,1.000000,top_tracks,4KwvTXx3yR0FA4LGfxD4xP,history
WPicPUjFYRHXuprh,7nmtH3cyqEmKz8F09V60yO,Powerlines,Tame Impala,2017,258707,50.000000,0.544000,0.889000,2,1,0.326000,104.962000,psychedelic rock,"psychedelic rock,psychedelic,psychedelic pop,instrumental,2015,b-side",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,7nmtH3cyqEmKz8F09V60yO,history
WTW5L6HcDrAzobMB,1pmYAWY7Kwaj84U3xZxLML,Time in a Bottle,Jim Croce,1972,147960,55.000000,0.543000,0.256000,2,1,0.635000,134.257000,"folk,singer-songwriter,classic rock","folk,70s,singer-songwriter,classic rock,acoustic,jim croce",en,3,50,5.000000,2.500000,top_tracks,7uWFUpGuEfmxYeymkV95jn,history
WWXkHEiWJuBoE9bj,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,1971,125093,72.000000,0.479000,0.416000,4,0,0.514000,79.593000,"soul,blues","soul,70s,blues,oldies",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,1k1Bqnv2R0uJXQN4u6LKYt,history
Watr4MvWFxo9I2I6,1LzNfuep1bnAUR9skqdHCK,Fade Into You,Mazzy Star,1993,295600,68.000000,0.420000,0.330000,9,1,0.175000,157.143000,dream pop,"lush,female vocalists,dream pop,mellow,alternative,indie",en,1,10,1.000000,1.000000,top_tracks,1LzNfuep1bnAUR9skqdHCK,history
WgyhkBBzgS4PfS48,0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,2017,208733,79.000000,0.555000,0.662000,11,0,0.356000,148.128000,pop,"pop,canadian,hino,gospel choir,treat you better 2,bbc radio1 playlist 2016",en,1,10,1.000000,1.000000,top_tracks,0AS63m1wHv9n4VVRizK6Hc,history
WjVTbCVNOO69M3j5,4Sd5tbNP4q8wS64abqwfkN,Thinking Of A Place,The War on Drugs,2017,670667,55.000000,0.481000,0.632000,11,1,0.156000,103.323000,indie rock,"indie rock,american",en,1,6,0.600000,0.600000,saved_tracks,4Sd5tbNP4q8wS64abqwfkN,history
WmXXcoyZSKAYNRY3,0UAJH0k4k3slcE83a9UGCe,Lola - Coca Cola Version,The Kinks,1970,241040,65.000000,0.474000,0.917000,9,1,0.902000,152.113000,"classic rock,rock,british invasion","classic rock,60s,rock,british,british invasion",en,1,6,0.600000,0.600000,saved_tracks,0UAJH0k4k3slcE83a9UGCe,history
WojFH6fFwBxqY5ac,0YZ3J8xzGwLOg4yEgST1YK,With A Little Help From My Friends,Joe Cocker,1969,312173,64.000000,0.307000,0.430000,2,1,0.305000,145.224000,"classic rock,rock,blues","classic rock,rock,60s,blues,cover",en,1,10,1.000000,1.000000,top_tracks,0YZ3J8xzGwLOg4yEgST1YK,history
WriyCY7EQKhsjM3K,3gdewACMIVMEWVbyb8O9sY,Rocket Man (I Think It's Going to Be a Long Long Time),Elton John,1972,281613,79.000000,0.602000,0.522000,10,1,0.360000,136.637000,"classic rock,pop,singer-songwriter","classic rock,70s,pop,elton john,singer-songwriter",en,1,10,1.000000,1.000000,top_tracks,3gdewACMIVMEWVbyb8O9sY,history
WsjIzoWgtrSKuoKk,4xfAVJL8R7mVYbDk8a9xOY,Somebody That I Used To Know,Elliott Smith,2000,129333,46.000000,0.589000,0.368000,1,1,0.782000,108.430000,"folk,singer-songwriter,singer-songwriter","acoustic,folk,singer-songwriter,indie,mellow,singer-songwriter,acoustic,indie",en,2,25,2.500000,1.500000,top_tracks,4xfAVJL8R7mVYbDk8a9xOY,history
Wz8GjjsF8VpLtkTf,1CmhkiXegdbj3Ewizvdg2Q,Best Friends,Grandson,2017,179840,60.000000,0.506000,0.932000,5,0,0.549000,99.929000,"indie rock,rock","alternative,indie rock,rock,indie",en,1,6,0.600000,0.600000,saved_tracks,1CmhkiXegdbj3Ewizvdg2Q,history
X7ALhvRn3UgOKSjh,6UpMG6BDOd5xecMTu5r3sj,Firth of Fifth,Genesis,1973,574840,37.000000,0.267000,0.597000,4,0,0.292000,85.211000,"progressive rock,classic rock,rock","progressive rock,classic rock,rock,genesis",en,2,25,2.500000,1.500000,top_tracks,6UpMG6BDOd5xecMTu5r3sj,history
X8WX8W8vuZd017kb,5evpdnsSC59Ci4nXrWyXp7,Become the Warm Jets,Current Joys,2018,334902,42.000000,0.465000,0.227000,7,1,0.084400,132.341000,"emo,indie rock","indie,emo,indie rock,american,lofi,emo as fuck and makes me wanna die",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,2TW37GtISke3eb6MkCH8br,history
X9AB542GPGgUycCq,4gbVRS8gloEluzf0GzDOFc,Maps,Maroon 5,2015,189960,72.000000,0.742000,0.713000,1,0,0.879000,120.032000,pop,"pop,love at first listen,2014,followingfollowingfollowing",en,2,25,2.500000,1.500000,top_tracks,4gbVRS8gloEluzf0GzDOFc,history
XEbyzfafxVpCCLK2,275a9yzwGB6ncAW4SxY7q3,Panda,Desiigner,2016,247867,67.000000,0.720000,0.748000,10,0,0.246000,145.220000,"rap,hip hop","2016,trap,rap,hip hop",en,2,25,2.500000,1.500000,top_tracks,5YEOzOojehCqxGQCcQiyR4,history
XGVDmBZwb1Bnx0Gb,5TXDeTFVRVY7Cvt0Dw4vWW,REVENGE,XXXTentacion,2017,120027,73.000000,0.746000,0.251000,11,0,0.180000,139.999000,"emo rap,rock","emo rap,post-nerdcore,acoustic,rock",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,5TXDeTFVRVY7Cvt0Dw4vWW,history
XIICCaTg9woXEdIS,47aQT2aV12TyilaoYi1NiD,Promiscuous,Nelly Furtado,2006,242200,63.000000,0.813000,0.977000,10,0,0.842000,114.316000,pop,"pop,dance,hip-hop,female vocalists,rnb",en,2,25,2.500000,1.500000,top_tracks,2gam98EZKrF9XuOkU13ApN,history
XL9ttv6KtHJ4vyhO,6XUHsYE38CEbYunT983O9G,Give a Little Bit,Supertramp,1977,248173,71.000000,0.531000,0.818000,2,1,0.471000,90.767000,"classic rock,progressive rock,rock","classic rock,70s,progressive rock,rock,supertramp",en,2,25,2.500000,1.500000,top_tracks,6XUHsYE38CEbYunT983O9G,history
XPhsdXhKGswGFS85,64UioB4Nmwgn2f4cbIpAkl,It's Still Rock and Roll to Me,Billy Joel,1980,176440,60.000000,0.752000,0.684000,0,1,0.539000,141.075000,"rock,classic rock,pop","rock,80s,classic rock,pop,billy joel",en,3,50,5.000000,2.500000,top_tracks,64UioB4Nmwgn2f4cbIpAkl,history
XQrflLn70qYnXiw1,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,1968,138387,69.000000,0.686000,0.127000,7,1,0.372000,93.699000,"classic rock,rock,pop","classic rock,rock,british,60s,pop",en,2,25,2.500000,1.500000,top_tracks,5jgFfDIR6FR0gvlA56Nakr,history
XVJQTqbQnVWgb8TS,306zYyz3PFvBgLFGOCy9Xb,Bloodflood,alt-J,2012,249427,46.000000,0.685000,0.535000,6,0,0.218000,130.023000,indie rock,"alternative,indie,indie rock",en,1,10,1.000000,1.000000,top_tracks,1fHodIvqzNeO7ccrhreMDj,history
Xb2hM65vVEGzBn6y,0Oe49j06Bjrxs8PltuVeaW,On the Floor,Jennifer Lopez,2011,230907,70.000000,0.758000,0.686000,11,1,0.444000,130.007000,pop,"dance,pop,female vocalists,jennifer lopez",en,1,6,0.600000,0.600000,saved_tracks,3C0nOe05EIt1390bVABLyN,history
Xccqfq1iLhRkBK8X,2dURQIBrw3XcHyVZlfdpC1,Two of Hearts,Stacey Q,1986,237533,49.000000,0.852000,0.523000,5,0,0.650000,130.154000,pop,"80s,80s dance,pop,dance",en,3,50,5.000000,2.500000,top_tracks,2dURQIBrw3XcHyVZlfdpC1,history
XgXbrtAIUO5lcGMq,2O99aywAVBhaPrsiJ6zbSS,'Cause I'm A Man,Tame Impala,2015,241987,62.000000,0.547000,0.695000,9,1,0.641000,144.684000,"psychedelic rock,chillwave,rock","psychedelic pop,psychedelic rock,chillwave,rock",en,1,10,1.000000,1.000000,top_tracks,2O99aywAVBhaPrsiJ6zbSS,history
Xn2QVBodsAWdFr86,3pf96IFggfQuT6Gafqx2rt,Sunny,Boney M.,1976,242240,61.000000,0.647000,0.868000,0,0,0.803000,121.822000,"disco,pop","disco,70s,pop,dance",en,1,10,1.000000,1.000000,top_tracks,3pf96IFggfQuT6Gafqx2rt,history
XoB08R2Ak0m5iuan,4OKf7CcYuw5H2HptkcKxcP,You're My Best Friend (Remastered 2011),Queen,1975,170800,61.000000,0.512000,0.762000,0,1,0.553000,118.894000,"classic rock,rock,hard rock,glam rock,classic rock,rock,hard rock","classic rock,rock,hard rock,glam rock,80s,classic rock,rock,hard rock",en,1,10,1.000000,1.000000,top_tracks,4vhVDkSx9RSb2k6mWFMYNI,history
XygrGJXLUtSk2T3w,4aetgBuI5iRQpjy8gdGxY8,Lucidity,Tame Impala,2010,271880,47.000000,0.359000,0.875000,6,0,0.465000,146.984000,"psychedelic rock,rock,indie rock,experimental","psychedelic rock,psychedelic,rock,indie rock,experimental",en,1,10,1.000000,1.000000,top_tracks,4EC81w5nKG5tZlkHyKT2vO,history
Y0HXGXSuieokwB23,2xql0pid3EUwW38AsywxhV,Reflections,The Neighbourhood,2018,244013,57.000000,0.648000,0.594000,11,0,0.544000,113.983000,"indie rock,indie pop,rock","indie,indie rock,2018,indie pop,rock,alternative",en,1,10,1.000000,1.000000,top_tracks,2xql0pid3EUwW38AsywxhV,history
YAXokwIbdBLOG283,4ReyTz0y3TGkX48wO3Llot,Epic,Faith No More,1989,293653,65.000000,0.358000,0.893000,4,0,0.262000,174.238000,"rock,alternative rock,metal,alternative metal","rock,alternative rock,90s,alternative,metal,alternative metal",en,1,10,1.000000,1.000000,top_tracks,4h7bZNHnYP2umOomPbnfxG,history
YFzjDdmMf3UQnZvs,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go,The Clash,1982,188987,76.000000,0.742000,0.833000,2,1,0.816000,113.375000,"punk,rock","punk,punk rock,80s,rock,british",en,1,15,1.500000,1.500000,top_tracks,39shmbIHICJ2Wxnk1fPSdz,history
YG7EYKYrtUYRZ22c,6shRGWCtBUOPFLFTTqXZIC,Upside Down,Jack Johnson,2006,208653,65.000000,0.786000,0.648000,6,0,0.652000,102.399000,singer-songwriter,"acoustic,singer-songwriter,jack johnson,chill",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,0aJrYfARfCKzv6gXjhs4SZ|6shRGWCtBUOPFLFTTqXZIC,history
YJTqEs29X5Ek7jWi,2Gl1Qdx5Px5kVYe0PQoGI0,Be Above It,Tame Impala,2012,201960,51.000000,0.747000,0.973000,4,0,0.375000,118.986000,psychedelic rock,"psychedelic,psychedelic rock,catchy as hell",en,1,10,1.000000,1.000000,top_tracks,2Gl1Qdx5Px5kVYe0PQoGI0,history
YQAhQJrci52RNpdA,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,The Killers,2004,222587,75.000000,0.330000,0.936000,1,1,0.234000,148.112000,"rock,indie rock,alternative rock","rock,indie,indie rock,alternative,alternative rock",en,2,25,2.500000,1.500000,top_tracks,003vvx7Niy0yvhvHt4a68B,history
YaAiYlVpWYLFO7YV,1Pq47iFLC5U7j8xeNiNcuS,It's My Party,Lesley Gore,1963,140000,54.000000,0.692000,0.494000,9,1,0.961000,128.487000,pop,"60s,oldies,pop,female vocalists",en,1,10,1.000000,1.000000,top_tracks,1Pq47iFLC5U7j8xeNiNcuS,history
Ydh9qUkrroIymncM,3utq2FgD1pkmIoaWfjXWAU,Scenes from an Italian Restaurant,Billy Joel,1977,456893,55.000000,0.415000,0.931000,5,1,0.339000,97.953000,"rock,singer-songwriter,classic rock,pop","rock,singer-songwriter,piano,classic rock,pop,billy joel",en,3,50,5.000000,2.500000,top_tracks,3utq2FgD1pkmIoaWfjXWAU,history
YgEh62KLk46uZxd8,1RoV2hHbjzFbo9uKe2cvGs,Extreme Ways,Moby,2002,237640,46.000000,0.511000,0.782000,9,0,0.538000,100.015000,"electronic,soundtrack,electronica","electronic,soundtrack,chillout,moby,electronica",en,1,10,1.000000,1.000000,top_tracks,00TFDHSe7s8cWm5CzDY8UP,history
Yh6WQXVEjRQbrnFB,7iN1s7xHE4ifF5povM6A48,Let It Be,The Beatles,1970,243027,76.000000,0.443000,0.403000,0,1,0.410000,143.462000,"classic rock,rock,pop","classic rock,60s,rock,the beatles,pop",en,2,25,2.500000,1.500000,top_tracks,7iN1s7xHE4ifF5povM6A48,history
Yk16YxYhqZjAh5xI,7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen,1974,179600,66.000000,0.568000,0.642000,10,1,0.604000,117.305000,"rock,garage rock,psychedelic rock,classic rock,rock,hard rock","rock,garage rock,psychedelic rock,bohemian rhapsody,classic rock,rock,hard rock",en,3,50,5.000000,2.500000,top_tracks,4cIPLtg1avt2Jm3ne9S1zy,history
YsdRXh0pGb8jps1b,2DlHlPMa4M17kufBvI2lEN,Toxicity,System of a Down,2001,210240,76.000000,0.419000,0.934000,7,0,0.286000,127.288000,"alternative metal,metal,rock","alternative metal,metal,rock,system of a down,alternative",en,2,25,2.500000,1.500000,top_tracks,0snQkGI5qnAmohLE7jTsTn,history
Z2dVhsmV3LBUYo40,5MMLS3xm12D7N26xlfFApr,Runaway Baby,Bruno Mars,2010,147747,59.000000,0.656000,0.767000,11,1,0.871000,163.834000,"pop,rock","pop,bruno mars,rnb,energetic,rock",en,3,50,5.000000,2.500000,top_tracks,7hCNBVRhHzcsRAv0TQnOzq,history
Z4XewTB70q4fZK6p,5MVW8uIuNuL7CQ0RyyogHI,"Get Up, Stand Up",Bob Marley & The Wailers,1973,221933,42.000000,0.822000,0.547000,9,1,0.863000,148.880000,"reggae,roots reggae,reggae,roots reggae","reggae,bob marley,roots reggae,reggae,roots reggae,bob marley",en,3,30,3.000000,1.000000,top_tracks,0q5giEtY4wsFTwjWqswLwx|4hLATN2VtjiJ6jLm6V47x1|6kWVX5hqeimzfH8bk34L7h,history
ZMPwCflu8N47hDXS,6gyU6PaPpzTCUYzZcVICwk,Follow You Follow Me,Genesis,1978,240627,45.000000,0.534000,0.715000,7,1,0.763000,93.307000,"progressive rock,classic rock,rock,pop","progressive rock,classic rock,rock,genesis,pop",en,2,25,2.500000,1.500000,top_tracks,2Qf6Xj6jbe1mfe5cnnnJ44,history
ZVJZjvc9vaLlebOc,1aklRy3btsbucImSXvR2SY,Stereo Love,Edward Maya,2009,248667,53.000000,0.781000,0.787000,9,1,0.341000,127.038000,"house,electronic","dance,house,club,electronic",en,3,26,2.600000,1.000000,saved_tracks|top_tracks,0gBfLS4aqbrr1ZvVv8dqWB|2FFASHhJwWlfF2T16wiG6R,history
ZrXqcGbJ1wDA0n90,2xiOdusRnZezQok1RgLNeS,World,Bee Gees,1976,258933,64.000000,0.683000,0.725000,0,1,0.961000,123.011000,pop,"pop,60s,british artist",en,3,50,5.000000,2.500000,top_tracks,2xiOdusRnZezQok1RgLNeS,history
ZxermC14QeOkLzuY,4Rlo7NPApLjjoEefxzDpVG,Silver Soul,Beach House,2010,298680,44.000000,0.355000,0.671000,2,1,0.113000,135.027000,"dream pop,indie pop","dream pop,dreamy,indie,indie pop",en,1,6,0.600000,0.600000,saved_tracks,56eSclzdXaWU5jOJ7DX7Vp,history
aLRN0RIs9E0Ltz1R,3h5IJ0EzVpkiaoL174GC3M,Let It Whip,Dazz Band,2001,287000,51.000000,0.829000,0.886000,9,0,0.928000,132.090000,"funk,disco","funk,80s,dance,disco",en,1,10,1.000000,1.000000,top_tracks,2UCgWpa2r4ytWueNItYbWE,history
aNNeqPoExIOUDcxH,48gBfTRel9fajeev7tmLpo,Better Off Alone,Alice Deejay,2011,215246,54.000000,0.666000,0.854000,8,0,0.748000,136.954000,"trance,techno,electronic,eurodance","dance,trance,techno,electronic,eurodance",en,1,10,1.000000,1.000000,top_tracks,5XVjNRubJUW0iPhhSWpLCj,history
aNYQ7ySXzax4NlKK,5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,Alex Gaudino,2007,223112,66.000000,0.627000,0.954000,2,1,0.312000,128.016000,"house,electronic","dance,house,electronic,club",en,2,40,4.000000,2.500000,top_tracks,3reoq3Kp45545OlqZBk93X,history
aOhIZTFpMgepc17h,2p5YsiLsdmFlBtJOmFXDDj,Live and Let Die,Paul McCartney,2003,185000,57.000000,0.242000,0.948000,7,1,0.319000,150.881000,"classic rock,rock,soundtrack","classic rock,rock,70s,soundtrack,james bond,paul mccartney",en,3,50,5.000000,2.500000,top_tracks,2p5YsiLsdmFlBtJOmFXDDj,history
aUIkmtwPPZoBFQFR,28eg5bkYvIHT7HPmzZFwLN,Lonely Is The Night - Remastered,Billy Squier,1981,281147,59.000000,0.347000,0.803000,9,1,0.672000,85.362000,"classic rock,rock,hard rock","classic rock,rock,hard rock,80s",en,1,10,1.000000,1.000000,top_tracks,28eg5bkYvIHT7HPmzZFwLN,history
aYxVQbN1iI7Ah5Ol,0K6yUnIKNsFtfIpTgGtcHm,Limelight,Rush,1981,259840,63.000000,0.581000,0.854000,1,0,0.788000,131.180000,"progressive rock,classic rock,rock","progressive rock,classic rock,rock,80s,rush",en,1,10,1.000000,1.000000,top_tracks,0K6yUnIKNsFtfIpTgGtcHm,history
aZx7sdB2dtr95A9x,2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,Ray Charles,1957,171467,63.000000,0.556000,0.610000,9,1,0.665000,199.373000,"soul,jazz,blues,rhythm and blues","soul,jazz,blues,rhythm and blues",en,3,50,5.000000,2.500000,top_tracks,2xar08Fq5xra2KKZs5Bw9j,history
aaCvzPWSdW19Nelr,2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter,Train,2001,259933,75.000000,0.468000,0.640000,0,1,0.499000,79.297000,"rock,alternative rock,pop","rock,alternative,alternative rock,pop,train",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,2hKdd3qO7cWr2Jo0Bcs0MA,history
adG7LBliQbcLS3eM,6L5BZEcZmD6RBJnimzlyKr,Nights in White Satin,The Moody Blues,1967,269107,64.000000,0.195000,0.483000,4,0,0.173000,84.710000,"classic rock,progressive rock,rock","classic rock,60s,progressive rock,rock,oldies",en,3,50,5.000000,2.500000,top_tracks,6L5BZEcZmD6RBJnimzlyKr,history
anFPQOBQz4WPD1ob,2X485T9Z5Ly0xyaghN73ed,Let It Happen,Tame Impala,2015,467587,71.000000,0.602000,0.881000,1,0,0.577000,125.012000,"psychedelic rock,electronic","indie,psychedelic,fip,psychedelic rock,2015,electronic",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,2X485T9Z5Ly0xyaghN73ed,history
ayw1SNXO3IZRRHwc,2IZZqH4K02UIYg5EohpNHF,Zombie,The Cranberries,1994,306411,76.000000,0.299000,0.613000,7,1,0.306000,166.960000,"rock,alternative rock","rock,alternative,90s,alternative rock,female vocalists",en,1,10,1.000000,1.000000,top_tracks,7EZC6E7UjZe63f1jRmkWxt,history
b1HMJHbxChlBDPef,608xszaAxVh4m7NcKJiAbF,One of These Nights,Eagles,1975,291686,66.000000,0.655000,0.606000,7,1,0.765000,110.061000,"classic rock,rock,soft rock","classic rock,70s,rock,eagles,soft rock",en,3,50,5.000000,2.500000,top_tracks,608xszaAxVh4m7NcKJiAbF,history
b1zUVHW2rTsC0niU,7A4rW6quroPut2I6OsCys9,Canary In A Coalmine,The Police,1980,146667,45.000000,0.811000,0.767000,11,0,0.964000,143.891000,"rock,new wave,classic rock","rock,new wave,80s,classic rock",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,7A4rW6quroPut2I6OsCys9,history
