event_id,track_id,spotify_track_id,spotify_artist,spotify_title,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,numeric_feature_coverage,lastfm_status
ds001_seed_000258,FzP2Zz4WxuVqXwI8,4mQtXW0vrHC3oTkA1mQsb0,Jim Croce,Operator (That's Not the Way It Feels),history,ds001_seed_table,258,50,5.0,5.0,folk,folk,1,not_applicable_ds001
ds001_seed_000259,G1wEFosd4DFHP8Jg,6WCeFNVAXUtNczb7lqLiZU,Elton John,Crocodile Rock,history,ds001_seed_table,259,56,5.6,5.6,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000260,G4VU810Wqh1dlwb2,62AuGbAkt8Ox2IrFFb8GKV,Neil Diamond,Sweet Caroline,history,ds001_seed_table,260,50,5.0,5.0,singer-songwriter,70s,1,not_applicable_ds001
ds001_seed_000261,G73YM6yfYWtErL8s,29cfdljLR8lgvsRrLMJioK,Agnes Obel,Under Giant Trees,history,ds001_seed_table,261,25,2.5,2.5,folk,folk,1,not_applicable_ds001
ds001_seed_000262,GGVEhXe864IozrMK,5HNCy40Ni5BZJFw1TKzRsC,Pink Floyd,Comfortably Numb,history,ds001_seed_table,262,50,5.0,5.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000263,GJBMg2XCb4yuAS4b,1HzDhHApjdjXPLHF6GGYhu,Pink Floyd,Wish You Were Here,history,ds001_seed_table,263,20,2.0,2.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000264,GNSbbHCs9ArtTnM3,1Vk4yRsz0iBzDiZEoFMQyv,Justin Hurwitz,Mia & Sebastian's Theme,history,ds001_seed_table,264,10,1.0,1.0,soundtrack,instrumental,1,not_applicable_ds001
ds001_seed_000265,GP6V2MRYCZaiRNQ5,6xdLJrVj4vIXwhuG8TMopk,Queen,Crazy Little Thing Called Love - Remastered 2011,history,ds001_seed_table,265,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000266,GYB3RV47EOGDwGcJ,0AluA5RNsa4Cx6XRhf2hWZ,Metro Boomin,10 Freaky Girls (with 21 Savage),history,ds001_seed_table,266,25,2.5,2.5,rap,rap,1,not_applicable_ds001
ds001_seed_000267,GYGl9JEhALs0Xsw0,4LwU4Vp6od3Sb08CsP99GC,Dr. Dre,The Next Episode,history,ds001_seed_table,267,10,1.0,1.0,rap,rap,1,not_applicable_ds001
ds001_seed_000268,Ghu5m0iG8PV3uzBB,7wuJGgpTNzbUyn26IOY6rj,Bonnie Tyler,Total Eclipse of the Heart,history,ds001_seed_table,268,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_000269,GkYkg3DR0r1Ajr79,5qJqzpNdEbt92roedFwoDR,alt-J,Left Hand Free,history,ds001_seed_table,269,10,1.0,1.0,indie rock,indie,1,not_applicable_ds001
ds001_seed_000270,GkxQVCokkwJu1mUk,2RBcYkonAofm0rYycVrCGt,Dire Straits,Lady Writer,history,ds001_seed_table,270,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000271,Gof4MUngidge7y1f,0wrWxW18WK2MkrfDpRHkyh,Soap&Skin,Me and the Devil,history,ds001_seed_table,271,10,1.0,1.0,experimental,cover,1,not_applicable_ds001
ds001_seed_000272,GqkAKeka9w7jrbXs,3jagJCUbdqhDSPuxP8cAqF,Missy Elliott,Work It,history,ds001_seed_table,272,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000273,HAmHsJ34aRU8jUR8,5DPNLHoisZSIInV23TJ49P,The Mamas & the Papas,Snowqueen Of Texas,history,ds001_seed_table,273,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000274,HBAdFFQjTWtYGrgQ,1qDrWA6lyx8cLECdZE7TV7,Gotye,Somebody That I Used to Know,history,ds001_seed_table,274,10,1.0,1.0,electronic,indie,1,not_applicable_ds001
ds001_seed_000275,HDBCf0YnKZLKBXEE,2uXlHCUbq9OMUwx3hrk06o,Vance Joy,Riptide,history,ds001_seed_table,275,45,4.5,4.5,folk,indie,1,not_applicable_ds001
ds001_seed_000276,HDC4pS6sjdz4ArsR,0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,What's Up,history,ds001_seed_table,276,56,5.6,5.6,rock,90s,1,not_applicable_ds001
ds001_seed_000277,HImHMiXqiMw82QuK,4KcH1ZRV2W1q7Flq0QqC76,Ramones,Blitzkrieg Bop,history,ds001_seed_table,277,10,1.0,1.0,punk,punk,1,not_applicable_ds001
ds001_seed_000278,HJ1G55UKfk3uaLrZ,66TDFKCZpMRfLcgJpa15xq,Charles Aznavour,Hier encore,history,ds001_seed_table,278,25,2.5,2.5,chanson,french,1,not_applicable_ds001
ds001_seed_000279,HKIz3PeU2J2RzdVY,1BncfTJAWxrsxyT9culBrj,Ludovico Einaudi,Experience,history,ds001_seed_table,279,25,2.5,2.5,classical,fip,1,not_applicable_ds001
ds001_seed_000280,HLmjvoUyp1RMnP1X,09Nck1nvRcg1Y14SNfWwtJ,Bob Marley & The Wailers,Waiting In Vain,history,ds001_seed_table,280,10,1.0,1.0,reggae,reggae,1,not_applicable_ds001
ds001_seed_000281,HMozDqpGFu60Rgi7,6mib3N4E8PZHAGQ3xy7bho,David Bowie,Moonage Daydream - 2012 Remastered Version,history,ds001_seed_table,281,25,2.5,2.5,glam rock,glam rock,1,not_applicable_ds001
ds001_seed_000282,HNR4YwVqa6S5kfng,6HJxxqHWMdidwTVZmZWeHU,Current Joys,New Flesh,history,ds001_seed_table,282,20,2.0,2.0,emo,indie,1,not_applicable_ds001
ds001_seed_000283,HNtyxIUXmYmm82iO,7HKW2F9UqwMVPdByorotm1,Spoon,Inside Out,history,ds001_seed_table,283,10,1.0,1.0,indie rock,indie rock,1,not_applicable_ds001
ds001_seed_000284,HRZhYx3cHGecSNO1,79CUrU5o2KAVDTNm4x3eGU,The Prodigy,Firestarter,history,ds001_seed_table,284,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000285,HRvdhNsl5QtwGDFI,0AePV8pWe0Nig8hDs8EGot,Moby,Slipping Away,history,ds001_seed_table,285,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000286,HVKzZYjTOXuK6vlC,3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,Lean Wit Me,history,ds001_seed_table,286,25,2.5,2.5,rap,rap,1,not_applicable_ds001
ds001_seed_000287,HaAACyAQ1XiE1F7k,5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur's Theme (Best That You Can Do),history,ds001_seed_table,287,10,1.0,1.0,soundtrack,80s,1,not_applicable_ds001
ds001_seed_000288,HaUHT4EPFg8DOxdl,20I8RduZC2PWMWTDCZuuAN,Franz Ferdinand,Take Me Out,history,ds001_seed_table,288,31,3.1,3.1,indie rock,indie,1,not_applicable_ds001
ds001_seed_000289,HhnTUIZ040LnpSZm,5DH7nDryMhpixm4G4B7RP9,Billy Joel,The Longest Time,history,ds001_seed_table,289,50,5.0,5.0,pop,80s,1,not_applicable_ds001
ds001_seed_000290,HpCgNCDpy2sgaiLk,1db0gbTSKdRQum8VlbNkiO,Paul McCartney,Say Say Say - Remastered 2015,history,ds001_seed_table,290,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000291,Hux5y6x6B8pI2jDY,38My4vL4LarJ3bEMQiEYM5,sub urban,Cradles,history,ds001_seed_table,291,35,3.5,3.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000292,I4OmhYlLlRo7wPCS,3nSgRpyy7gujpUSIsdECvO,Elvis Costello,Waiting For The End Of The World,history,ds001_seed_table,292,10,1.0,1.0,new wave,new wave,1,not_applicable_ds001
ds001_seed_000293,I7xwlyqUByL76Wpu,1hHGUdFaiJHw9hVZGJWYO2,The Allman Brothers Band,Midnight Rider,history,ds001_seed_table,293,10,1.0,1.0,southern rock,southern rock,1,not_applicable_ds001
ds001_seed_000294,IC3AMRdFGbAPSuJT,0JP9xo3adEtGSdUEISiszL,XXXTentacion,Moonlight,history,ds001_seed_table,294,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000295,IIlr0jVCKmI9A5QM,0gCJkpD0RhF2rjiALLHBQL,"Crosby, Stills, Nash & Young",Almost Cut My Hair,history,ds001_seed_table,295,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000296,IQ18pAadvThQNBDX,2SpEHTbUuebeLkgs9QB7Ue,Dolly Parton,Jolene,history,ds001_seed_table,296,10,1.0,1.0,country,country,1,not_applicable_ds001
ds001_seed_000297,IS7OB7FYttexoOWV,2DnJjbjNTV9Nd5NOa1KGba,Carly Simon,You're So Vain,history,ds001_seed_table,297,50,5.0,5.0,pop,70s,1,not_applicable_ds001
ds001_seed_000298,IXA0zOmllPeMKWQw,4s6LhHAV5SEsOV0lC2tjvJ,The Mamas & the Papas,California Dreamin',history,ds001_seed_table,298,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_000299,IYI6RFvYIFFg9Mi7,7uv632EkfwYhXoqf8rhYrg,Massive Attack,Angel,history,ds001_seed_table,299,25,2.5,2.5,electronic,trip-hop,1,not_applicable_ds001
ds001_seed_000300,IYnvgrRybkiFqpqA,3nFJbZCHP4d9vduKjJLdBL,Luther Vandross,Never Too Much,history,ds001_seed_table,300,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000301,IgOJDpLr5MtKaRtm,6UO5XUAD3kPGru1NCj4Au7,Oskar Schuster,Gizeh,history,ds001_seed_table,301,25,2.5,2.5,neoclassical,piano,1,not_applicable_ds001
ds001_seed_000302,IgQT25VkuSrkKXEX,73TxYZd0lBCVRrHawrAglA,Aerosmith,Sweet Emotion,history,ds001_seed_table,302,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000303,Iji0qLelezpjUUOV,5eFxwmqKrHpSQDOEIFYlgY,Three Days Grace,Animal I Have Become,history,ds001_seed_table,303,10,1.0,1.0,alternative rock,alternative rock,1,not_applicable_ds001
ds001_seed_000304,J2ZHIxyb5eq9UkrA,7ks6AZmFcm3Y6PGGxGSmlB,David Guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),history,ds001_seed_table,304,10,1.0,1.0,house,dance,1,not_applicable_ds001
ds001_seed_000305,J3FvA5V0IYqpXN7E,5YoITs1m0q8UOQ4AW7N5ga,Daddy Yankee,Gasolina,history,ds001_seed_table,305,25,2.5,2.5,reggaeton,reggaeton,1,not_applicable_ds001
ds001_seed_000306,J4I2R9dZ8GBeewE0,2id8E4WvczfKHB4LHI7Np3,Stevie Nicks,Edge of Seventeen,history,ds001_seed_table,306,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000307,J6B2XXyqh2snCI6N,3y1EzRl5UEQxxd1f6Bv2aN,Phantogram,When I'm Small,history,ds001_seed_table,307,10,1.0,1.0,electronic,poptron,1,not_applicable_ds001
ds001_seed_000308,J789kUUp5rKnN9zE,57iDDD9N9tTWe75x6qhStw,The Verve,Bitter Sweet Symphony,history,ds001_seed_table,308,10,1.0,1.0,britpop,britpop,1,not_applicable_ds001
ds001_seed_000309,JBDciNNHPYybi7dF,5Qnrgqy1pAm9GyNQOgyVFz,Sufjan Stevens,Fourth of July,history,ds001_seed_table,309,10,1.0,1.0,folk,folk,1,not_applicable_ds001
ds001_seed_000310,JC4K22IQkKbeD7qg,63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,Paint It Black,history,ds001_seed_table,310,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000311,JHClTH4nuCqYK0wm,4H0KLsPpr5atperrHGfz3x,Allah-Las,Catamaran,history,ds001_seed_table,311,10,1.0,1.0,garage rock,garage rock,1,not_applicable_ds001
ds001_seed_000312,JHJusOYsaL3zLGtA,3KdNyeEZPSND2Eii1O2lNf,Moby,Everloving,history,ds001_seed_table,312,10,1.0,1.0,electronic,chillout,1,not_applicable_ds001
ds001_seed_000313,JLJS9OAC2UnkSSUO,0jpk88zk40MjQ63ljrq7V2,Moby,Flower,history,ds001_seed_table,313,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000314,JOmGUPAUjElCpzUb,10nyNJ6zNy2YVYLrcwLccB,Radiohead,No Surprises,history,ds001_seed_table,314,10,1.0,1.0,alternative rock,alternative,1,not_applicable_ds001
ds001_seed_000315,JP0Ezi39foLp3I8M,0qqRNnwh86N1XBV94GVgQN,FrankJavCee,SimpsonWave1995,history,ds001_seed_table,315,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000316,JTe4O8jE5AfV8Ppo,5eALoO9RRACvoxvLKF9zt4,Three Days Grace,Riot,history,ds001_seed_table,316,10,1.0,1.0,alternative rock,alternative rock,1,not_applicable_ds001
ds001_seed_000317,Jcoule2iddCkTjfE,1LVDyF6lGAPQGiL09X9m01,The Romantics,Talking in Your Sleep,history,ds001_seed_table,317,10,1.0,1.0,new wave,80s,1,not_applicable_ds001
ds001_seed_000318,JgeeHLWk1zvmVYTo,3DNRdudZ2SstnDCVKFdXxG,Ludwig van Beethoven,Moonlight Sonata,history,ds001_seed_table,318,10,1.0,1.0,classical,classical,1,not_applicable_ds001
ds001_seed_000319,JlNOAIXRmRm5cyil,0z1o5L7HJx562xZSATcIpY,Radiohead,Exit Music (for a Film),history,ds001_seed_table,319,25,2.5,2.5,alternative rock,alternative,1,not_applicable_ds001
ds001_seed_000320,JlfSEFOyxMZ8v1U5,7F02x6EKYIQV3VcTaTm7oN,Pink Floyd,Hey You,history,ds001_seed_table,320,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000321,K01Mxf5XW4k9jAIt,0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin,Whole Lotta Love,history,ds001_seed_table,321,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000322,K1HscSosu2LAfq59,3aE27Z5DDaeTcBQjTnsUMo,Mr.Kitty,Neglect,history,ds001_seed_table,322,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000323,K3XPiN69md8ss0N5,5g9lS8deSIxItFBmZRC4vN,2Pac,Ambitionz az a Ridah,history,ds001_seed_table,323,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000324,K9q7m4Fqz6nAh8uq,19gEmPjfqSZT0ulDRfjl0m,Bobby Shmurda,Hot N*gga,history,ds001_seed_table,324,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_000325,KAUyXbLAuVeKPHZl,3R0aGgSQNVSPk0hDLTGwS3,alt-J,Taro,history,ds001_seed_table,325,10,1.0,1.0,indie rock,alternative,1,not_applicable_ds001
ds001_seed_000326,KLgyNINS1nq7SYAW,4yugZvBYaoREkJKtbG08Qr,Eagles,Take It Easy,history,ds001_seed_table,326,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000327,KYG1wtKKwnG682cF,0HEmnAUT8PHznIAAmVXqFJ,George Michael,Faith - Remastered,history,ds001_seed_table,327,10,1.0,1.0,pop,extra cheese,1,not_applicable_ds001
ds001_seed_000328,KZOjRyaVBPrGHAnx,6QewNVIDKdSl8Y3ycuHIei,Pearl Jam,Even Flow,history,ds001_seed_table,328,31,3.1,3.1,grunge,grunge,1,not_applicable_ds001
ds001_seed_000329,KeGhQaWgApmKiJSN,1Jaah2tmN9Hv81A87KZ1MU,Natalie Imbruglia,Torn,history,ds001_seed_table,329,35,3.5,3.5,pop,pop,1,not_applicable_ds001
ds001_seed_000330,KguTteL3tOdobHH3,64kEBCPbeV06af3omyh1Ju,Imogen Heap,Just For Now,history,ds001_seed_table,330,10,1.0,1.0,electronic,lush,1,not_applicable_ds001
ds001_seed_000331,KjZd6Cm43t68hLvl,0j0majKoNlF7GkwA8xNQHG,Tame Impala,I Don't Really Mind,history,ds001_seed_table,331,10,1.0,1.0,psychedelic rock,psychedelic rock,1,not_applicable_ds001
ds001_seed_000332,KjyNXRt29XbOv7V8,3jfZ9M23l0L7RxzYMTgBTv,Joy Again,Looking Out For You,history,ds001_seed_table,332,25,2.5,2.5,soft rock,soft rock,1,not_applicable_ds001
ds001_seed_000333,KmTnRGkWmFkYqOcF,2JI71GHwq2LN8mtq3iCLYo,O.T. Genasis,CoCo,history,ds001_seed_table,333,10,1.0,1.0,rap,rap,1,not_applicable_ds001
ds001_seed_000334,KnHQRMCoX2mWx7Uj,5fmBlyRUBpxLktz7Gw4Stl,Molotov,Gimme Tha Power,history,ds001_seed_table,334,10,1.0,1.0,latin,latin,1,not_applicable_ds001
ds001_seed_000335,KwG7d3rndL0hUKHp,5WbfFTuIldjL9x7W6y5l7R,Faye Webster,Kingston,history,ds001_seed_table,335,25,2.5,2.5,folk,indie,1,not_applicable_ds001
ds001_seed_000336,L3wRkS7GSoXs5SVX,1kDWRREI28eCvDpJvSRd9b,The Corrs,All the Love in the World,history,ds001_seed_table,336,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000337,L4lGOjfg9lTLXh3U,5UWwZ5lm5PKu6eKsHAGxOk,Foo Fighters,Everlong,history,ds001_seed_table,337,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000338,L76yXbX4hMnIwhiE,3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,history,ds001_seed_table,338,25,2.5,2.5,pop,rnb,1,not_applicable_ds001
ds001_seed_000339,LB2ETNbmphEzXBKd,61mWefnWQOLf90gepjOCb3,Slipknot,Duality,history,ds001_seed_table,339,10,1.0,1.0,metal,metal,1,not_applicable_ds001
ds001_seed_000340,LGPnswByWn3ESi3u,5vFmEDQivD8FNOOushB70i,Jim Croce,New York's Not My Home,history,ds001_seed_table,340,50,5.0,5.0,folk,folk,1,not_applicable_ds001
ds001_seed_000341,LH70VIradki18t0B,3AUpYeScJOpYf8psTIz62l,Supertramp,Lord Is It Mine - 2010 Remastered,history,ds001_seed_table,341,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000342,LIARNjTtGb7yHivK,0uxSUdBrJy9Un0EYoBowng,Lil Uzi Vert,20 Min,history,ds001_seed_table,342,25,2.5,2.5,rap,rap,1,not_applicable_ds001
ds001_seed_000343,LLfFLFkxgCxlkP4P,1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,The Lady in Red,history,ds001_seed_table,343,20,2.0,2.0,pop,80s,1,not_applicable_ds001
ds001_seed_000344,LNz20W3npgeBSPNJ,0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,history,ds001_seed_table,344,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000345,LQHfBCMB76kykskl,58lcznIKSNlOVdmklrPA99,System of a Down,Science,history,ds001_seed_table,345,10,1.0,1.0,alternative metal,alternative metal,1,not_applicable_ds001
ds001_seed_000346,LSlXU7NYPeRz4THO,3GpbwCm3YxiWDvy29Uo3vP,Flo Rida,Right Round,history,ds001_seed_table,346,10,1.0,1.0,hip hop,hip hop,1,not_applicable_ds001
ds001_seed_000347,LXceiUY7PECR4GYm,2knr7ikPt4l7bk92qS4ZXW,Loreen,Heal,history,ds001_seed_table,347,10,1.0,1.0,pop,female vocalists,1,not_applicable_ds001
ds001_seed_000348,LatpzJsSTXLlrsvV,1AWQoqb9bSvzTjaLralEkT,Justin Timberlake,Rock Your Body,history,ds001_seed_table,348,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000349,LddxFra3eYoXPfiX,0TlLq3lA83rQOYtrqBqSct,Drake,Nonstop,history,ds001_seed_table,349,25,2.5,2.5,rap,rap,1,not_applicable_ds001
ds001_seed_000350,Lgp5AVjugeDHWp3q,4Y1igB1GDncJvt7ezbV3cW,Thom Yorke,Suspirium,history,ds001_seed_table,350,10,1.0,1.0,soundtrack,piano,1,not_applicable_ds001
ds001_seed_000351,LhXbUFqojEVPw1m1,58yFroDNbzHpYzvicaC0de,Bill Evans,Peace Piece,history,ds001_seed_table,351,10,1.0,1.0,jazz,jazz,1,not_applicable_ds001
ds001_seed_000352,LkpZOWQt3SGE01IR,285pBltuF7vW8TeWk8hdRR,Juice WRLD,Lucid Dreams,history,ds001_seed_table,352,10,1.0,1.0,hip hop,hip hop,1,not_applicable_ds001
ds001_seed_000353,Lm1lBPHIoKVQTx82,5zH710lFSLtkHbMkslLDjR,Heart,Dreamboat Annie,history,ds001_seed_table,353,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000354,LmYZjUdYPlBrAoQj,6La3P2zp9KaW1d35hwm0Xh,TV on the Radio,DLZ,history,ds001_seed_table,354,25,2.5,2.5,experimental,indie,1,not_applicable_ds001
ds001_seed_000355,LnwO98D96QcntAjT,6RJK553YhstRzyKA4mug09,The Box Tops,The Letter,history,ds001_seed_table,355,10,1.0,1.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_000356,LrB4BWs6UCF9DVLQ,6KIKRz9eSTXdNsGUnomdtW,N.W.A,Straight Outta Compton,history,ds001_seed_table,356,10,1.0,1.0,rap,gangsta rap,1,not_applicable_ds001
ds001_seed_000357,M1zYSBJ9jyiGWE0m,5B37ocpk2zxeZL1lq5F6ui,The Fixx,One Thing Leads To Another,history,ds001_seed_table,357,10,1.0,1.0,new wave,80s,1,not_applicable_ds001
ds001_seed_000358,M7WDgVe36ucHqpcl,2K70ZV0Ls65Kkj0WUEfHlz,Crystal Castles,Kerosene,history,ds001_seed_table,358,25,2.5,2.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000359,ME9AVNcYwpF1WPYG,30qVCFYKBtAENjTIBA8FPZ,Billy Joel,The River of Dreams,history,ds001_seed_table,359,50,5.0,5.0,pop,pop,1,not_applicable_ds001
ds001_seed_000360,MEZP2LLTsJFJrBLq,5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Let Go,history,ds001_seed_table,360,25,2.5,2.5,pop rock,pop rock,1,not_applicable_ds001
ds001_seed_000361,MGvV5k36pm92ZI6v,2wXioTynVwrEWYRv6R6vEj,The Neighbourhood,Void,history,ds001_seed_table,361,10,1.0,1.0,pop,indie,1,not_applicable_ds001
ds001_seed_000362,MHsjV1WqZlvw886d,09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,history,ds001_seed_table,362,50,5.0,5.0,pop,pop,1,not_applicable_ds001
ds001_seed_000363,MINRhAZrwe8LnJ7d,0vlCOzte4bru0gK74lfUIJ,Dire Straits,Once Upon a Time in the West,history,ds001_seed_table,363,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000364,MJd3OIpSb5QKifLB,2epbL7s3RFV81K5UhTgZje,Fools Garden,Lemon Tree,history,ds001_seed_table,364,10,1.0,1.0,pop,90s,1,not_applicable_ds001
ds001_seed_000365,MLiHPWT9keEd62vN,0GcWf1Cc4ixN35D3O9VdcP,Red Hot Chili Peppers,Get on Top,history,ds001_seed_table,365,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000366,MM0UMiFxtLd1HNKZ,6fHS0zmDdDKktklfaqojaF,Van Halen,Unchained,history,ds001_seed_table,366,10,1.0,1.0,hard rock,hard rock,1,not_applicable_ds001
ds001_seed_000367,MVdLRZiR3M35J4b0,1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,history,ds001_seed_table,367,10,1.0,1.0,indie pop,indie pop,1,not_applicable_ds001
ds001_seed_000368,MgTqfM2q3l0nJ2Jp,7fqjWHXf330QwnfaAWB2Dr,PASTEL GHOST,DARK BEACH,history,ds001_seed_table,368,10,1.0,1.0,witch house,witch house,1,not_applicable_ds001
ds001_seed_000369,MhH8vHBuDfzPQG4b,55q3Ro66yXWi9rsEddeEN4,Radiohead,Pyramid Song,history,ds001_seed_table,369,56,5.6,5.6,alternative rock,alternative,1,not_applicable_ds001
ds001_seed_000370,MiwYaGCls6PW4BLm,1IAiDrvZCOx8AHlNZGY5yU,Pink Floyd,Your Possible Pasts,history,ds001_seed_table,370,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000371,MkpFpgCVOx5KH86p,7iAqvWLgZzXvH38lA06QZg,Queen,I Want to Break Free,history,ds001_seed_table,371,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000372,Mo7zU60JlJCVl7at,1j3ANZgokEc0jKztEDV34l,Bob Marley & The Wailers,"Roots, Rock, Reggae",history,ds001_seed_table,372,10,1.0,1.0,reggae,reggae,1,not_applicable_ds001
ds001_seed_000373,MthYVqJWWZGhsTv9,6FRwDxXsvSasw0y2eDArsz,Cream,Sunshine of Your Love,history,ds001_seed_table,373,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000374,N3NgbW7GRmCSq7em,754kgU5rWscRTfvlsuEwFp,Sixpence None the Richer,Kiss Me,history,ds001_seed_table,374,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000375,N9s1AgD8t85a6Fp3,14QX1ckbDIhqetvu5VZ3cP,The Irrepressibles,In This Shirt,history,ds001_seed_table,375,25,2.5,2.5,chamber pop,melancholic,1,not_applicable_ds001
ds001_seed_000376,NB1WV5meJ08E9EhN,6LxSe8YmdPxy095Ux6znaQ,Drake,Headlines,history,ds001_seed_table,376,25,2.5,2.5,rap,rap,1,not_applicable_ds001
ds001_seed_000377,NCD8XAG4Q0Nbyr0l,2OBofMJx94NryV2SK8p8Zf,Queen,Bohemian Rhapsody - Remastered 2011,history,ds001_seed_table,377,60,6.0,6.0,hard rock,hard rock,1,not_applicable_ds001
ds001_seed_000378,NDs6bfERIUeP6nkc,2Yy0FsAV2I5VXU4xpph2WN,Rihanna,Stay,history,ds001_seed_table,378,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000379,NISgBJHfzsIfrJp3,68rcszAg5pbVaXVvR7LFNh,Asaf Avidan & The Mojos,Reckoning Song (One Day),history,ds001_seed_table,379,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000380,NNH9ImbH7f6jsdl0,5N720bYInxSsiUDvBOLM3C,Fatima Yamaha,What's a Girl to Do,history,ds001_seed_table,380,10,1.0,1.0,electronic,electronic,1,not_applicable_ds001
ds001_seed_000381,NPOsbL3fobizZyEs,29FNeqjOV2kPWGS55qhtGB,ABBA,"Money, Money, Money",history,ds001_seed_table,381,20,2.0,2.0,pop,pop,1,not_applicable_ds001
ds001_seed_000382,NRmwGslYl8hmp0FA,2KVwlelhxKUy8LVV6JypH3,Matchbox Twenty,Push,history,ds001_seed_table,382,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000383,NZ6xUwPS4UDNEnQu,2fTsFCKRFQ5M0igJgabnLA,Jessie J,Price Tag,history,ds001_seed_table,383,50,5.0,5.0,pop,pop,1,not_applicable_ds001
ds001_seed_000384,NfSfEoxJmTd2T2Aj,16GUMo6u3D2qo9a19AkYct,Billy Joel,Movin' Out (Anthony's Song),history,ds001_seed_table,384,57,5.731579,5.731579,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000385,Nl1sEvzj94qavDXi,4gHnSNHs8RyVukKoWdS99f,Nirvana,Something in the Way,history,ds001_seed_table,385,10,1.0,1.0,grunge,grunge,1,not_applicable_ds001
ds001_seed_000386,NnUby9KSJDkEAj23,2EGaDf0cPX789H3LNeB03D,Bananarama,Cruel Summer,history,ds001_seed_table,386,10,1.0,1.0,pop,80s,1,not_applicable_ds001
