event_id,track_id,spotify_track_id,spotify_artist,spotify_title,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,numeric_feature_coverage,lastfm_status
ds001_seed_000803,VzHIvgqRHbhogDkG,3EYOJ48Et32uATr9ZmLnAo,The Police,Roxanne,history,ds001_seed_table,803,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000804,W02X2H0xc8JVDk2J,3JLrri1xSCui3bzITDJbkk,Led Zeppelin,The Rain Song,history,ds001_seed_table,804,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000805,W5S8trfUVhH1LnAX,2hl9ONQ7YGgZGYx0OSHvIq,Elton John,Captain Fantastic And The Brown Dirt Cowboy,history,ds001_seed_table,805,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000806,W8CpYEYsHleUIeph,6I4snLrVOrJsLdd43isc27,Duran Duran,A View to a Kill,history,ds001_seed_table,806,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_000807,WAFIWIziIPINi0MC,6c9nkeetGbsoXa7d5E1wHa,a-ha,Crying in the Rain,history,ds001_seed_table,807,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000808,WAsmqAvkIz7zvTMO,4BHeT6HBkdvRB0YSXegsrf,Pink Floyd,Any Colour You Like - live,history,ds001_seed_table,808,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000809,WEwIk70ZNwbFAqqH,7qBRGNCdXeqLtGsxZE3Z1m,ABBA,Tiger,history,ds001_seed_table,809,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000810,WGm8CU7iWc7j9Kzf,7w5AOd6HrDIHewHfpABEss,Chris Isaak,Wicked Game,history,ds001_seed_table,810,10,1.0,1.0,rock,80s,1,not_applicable_ds001
ds001_seed_000811,WHgbIvxwK9gplQAB,3RSMFb9dHXNWZw8YwYGepI,Enigma,Gravity of Love,history,ds001_seed_table,811,10,1.0,1.0,new age,new age,1,not_applicable_ds001
ds001_seed_000812,WJhG1Aub9mFV7U78,0gZXockVcE7rEhSf4mcGLO,Bread,Guitar Man,history,ds001_seed_table,812,25,2.5,2.5,soft rock,soft rock,1,not_applicable_ds001
ds001_seed_000813,WL6bac8wwWK7sSwJ,7fT8PIWAZuJkHGrLWK4kJF,Supertramp,Sister Moonshine,history,ds001_seed_table,813,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000814,WOWxCR8vLzQt33x5,01SfTM5nfCou5gQL70r6gs,The Beatles,Golden Slumbers - Remastered,history,ds001_seed_table,814,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000815,WTqeDmf2gp1DypWE,7HLZEgQ5ShGYrcKS8Iv3u5,Gilbert O'Sullivan,Get Down,history,ds001_seed_table,815,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000816,WZ4YtRdl4eWwcRrE,2ov8L95QD25TLpZAZPYWXL,Ozzy Osbourne,Mr. Crowley,history,ds001_seed_table,816,25,2.5,2.5,hard rock,heavy metal,1,not_applicable_ds001
ds001_seed_000817,Wal4FW7naMJHHoTt,0Hf4aIJpsN4Os2f0y0VqWl,Pitbull,Feel This Moment,history,ds001_seed_table,817,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000818,Wd18cGcL1uiDZ4wd,0qxYx4F3vm1AOnfux6dDxP,Paul Simon,You Can Call Me Al,history,ds001_seed_table,818,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_000819,We26ipRdsWvkWM8y,0mhIizVOjZk8BdUH3C29B6,INXS,Heaven Sent,history,ds001_seed_table,819,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000820,Wio9td2lc41AIoi6,1msVqz3be0e2JlfXL1Y8JT,Zucchero,Dune Mosse,history,ds001_seed_table,820,35,3.5,3.5,pop,italian,1,not_applicable_ds001
ds001_seed_000821,Wj5TFxtZOtqnhoir,4alHo6RGd0D3OUbTPExTHN,The Cars,Just What I Needed,history,ds001_seed_table,821,10,1.0,1.0,new wave,new wave,1,not_applicable_ds001
ds001_seed_000822,WkLvoSOw5CpTmM3E,0P0Qbqyplr7DduF1jr7Quv,Talk Talk,Life's What You Make It,history,ds001_seed_table,822,10,1.0,1.0,new wave,80s,1,not_applicable_ds001
ds001_seed_000823,WpHF8a1KPN8Tmuji,2e2P8zydI5GtcaVhTkOYa9,The Police,"When The World Is Running Down, You Make The Best Of What's Still Around",history,ds001_seed_table,823,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000824,WrphUYTBsXSDObzQ,1nRynODR7IrQMp54k3l24h,David Bowie,The Stars (Are Out Tonight),history,ds001_seed_table,824,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000825,Ww1dIyk9gugDLLJq,5ecmqY2rtCQ0GvG0YQ4Jr8,Level 42,It's Over,history,ds001_seed_table,825,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_000826,X0c3QrGbEg27Nhky,0nUCaKwNqO5whVAhEX1A1R,Queen,Spread Your Wings - Remastered 2011,history,ds001_seed_table,826,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000827,X7ALhvRn3UgOKSjh,6UpMG6BDOd5xecMTu5r3sj,Genesis,Firth of Fifth,history,ds001_seed_table,827,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000828,XBuMvy1ypmwAluhy,0gAbf0NL9no1Urk1Wj8Uui,Umberto Tozzi,Ti Amo,history,ds001_seed_table,828,10,1.0,1.0,pop,italian,1,not_applicable_ds001
ds001_seed_000829,XE7kgLHDY80ifZmU,5Q1WrsTDRJQXKlqLUo8YkG,Enigma,Mea Culpa,history,ds001_seed_table,829,10,1.0,1.0,new age,new age,1,not_applicable_ds001
ds001_seed_000830,XJTQOwZB7pPs8UGQ,4aE95aFiLdGQWb4nQ7Ktut,Luciano Pavarotti,'O sole mio,history,ds001_seed_table,830,10,1.0,1.0,opera,opera,1,not_applicable_ds001
ds001_seed_000831,XL9ttv6KtHJ4vyhO,6XUHsYE38CEbYunT983O9G,Supertramp,Give a Little Bit,history,ds001_seed_table,831,31,3.1,3.1,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000832,XM1UU5bVtIerYGHk,0pjCkLjbgSLn5c0Ilwuv8z,Red Hot Chili Peppers,The Longest Wave,history,ds001_seed_table,832,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000833,XPhsdXhKGswGFS85,64UioB4Nmwgn2f4cbIpAkl,Billy Joel,It's Still Rock and Roll to Me,history,ds001_seed_table,833,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000834,XQrflLn70qYnXiw1,5jgFfDIR6FR0gvlA56Nakr,The Beatles,Blackbird - Remastered 2009,history,ds001_seed_table,834,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000835,XR4D4XmWbL9yakwZ,4kjvZ1uizpvwjjJZIu2gnK,Carlos Gardel,Por una Cabeza,history,ds001_seed_table,835,16,1.6,1.6,tango,tango,1,not_applicable_ds001
ds001_seed_000836,XSJyafhagXyCcxZ3,2RnPATK99oGOZygnD2GTO6,The Beatles,With a Little Help from My Friends,history,ds001_seed_table,836,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000837,XU1Y4RPCXIiSLYO3,1kn8Jj0i9IwyO3yDgDyUSR,George Michael,Somebody to Love,history,ds001_seed_table,837,10,1.0,1.0,pop,cover,1,not_applicable_ds001
ds001_seed_000838,XWhDHvJ2HQEDiQja,6ZtaBW1Gb2hEfg9r0NU7NI,ABBA,"Another Town, Another Train",history,ds001_seed_table,838,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000839,XaGOlFGac9K3So1C,3vVSwkIqE7j6AaIxsxXzNA,Queen,Need Your Loving Tonight - Remastered 2011,history,ds001_seed_table,839,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000840,Xb2hM65vVEGzBn6y,3C0nOe05EIt1390bVABLyN,Jennifer Lopez,On the Floor,history,ds001_seed_table,840,10,1.0,1.0,pop,dance,1,not_applicable_ds001
ds001_seed_000841,Xc5zk9VVnavmz6TT,6zk4lFEYIWs1UZZ03NVetT,ABBA,When I Kissed the Teacher,history,ds001_seed_table,841,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000842,XgDfF72qpR9LaR7g,6RgRrgXZHDKLlXk0ltTUZs,America,Muskrat Love,history,ds001_seed_table,842,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000843,XkxP8SKGduJBalHe,3XiFWZoHQtGUYIdtShPwPD,Glenn Miller,Moonlight Serenade,history,ds001_seed_table,843,50,5.0,5.0,big band,big band,1,not_applicable_ds001
ds001_seed_000844,XoB08R2Ak0m5iuan,4vhVDkSx9RSb2k6mWFMYNI,Queen,You're My Best Friend (Remastered 2011),history,ds001_seed_table,844,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000845,Xpt6LJvoa6uz9YX6,38xESlP7Zp7OAhb0aJruNS,Howard Jones,What Is Love? - Extended Mix,history,ds001_seed_table,845,25,2.5,2.5,new wave,new wave,1,not_applicable_ds001
ds001_seed_000846,XsWkrl7dkqytg10B,4RFqi5JQduiSlRZCVlUDGH,Ringo Starr,It Don't Come Easy,history,ds001_seed_table,846,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000847,Y1k787b0BxYP5Whh,0EF4KrU0dJ0lBEkqMyzlIi,The Who,"Love, Reign o'er Me",history,ds001_seed_table,847,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000848,Y4x20Dciod00YO0k,2A35YdnOHsNX9YsyYq5Vx6,Depeche Mode,Just Can't Get Enough - Schizo Mix,history,ds001_seed_table,848,25,2.5,2.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000849,Y8qPSzqRMxSHEjRR,1u5oRu7MMTDhcQw4LWbfuc,Boston,Used To Bad News,history,ds001_seed_table,849,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000850,Y9f2MxgPyXlYoMH0,0uV03rQUQn4j6HhWz7Nt2T,Rush,Test for Echo,history,ds001_seed_table,850,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000851,YAYCRAf48YQzhugg,4l7YIni9bAiGwWMqK5wvgV,Alanis Morissette,You Learn - 2015 Remastered,history,ds001_seed_table,851,10,1.0,1.0,rock,female vocalists,1,not_applicable_ds001
ds001_seed_000852,YFzjDdmMf3UQnZvs,39shmbIHICJ2Wxnk1fPSdz,The Clash,Should I Stay or Should I Go,history,ds001_seed_table,852,25,2.5,2.5,punk,punk,1,not_applicable_ds001
ds001_seed_000853,YG7fVjmvpRYBc4pl,5zADxJhJEzuOstzcUtXlXv,Genesis,Supper's Ready,history,ds001_seed_table,853,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000854,YLJvTxUeLrjnRCsv,7p9dd71JR2ucoAuO1Sy0VZ,Bryan Adams,When You're Gone,history,ds001_seed_table,854,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000855,YRIriINcCfCrZ6ly,6JZqIYmwDjYcw8nawqst7a,Sting,It's Probably Me,history,ds001_seed_table,855,10,1.0,1.0,rock,90s,1,not_applicable_ds001
ds001_seed_000856,YZmtWIehIGJEy7gi,2s6wCS3vDZFPY9NOTlPXJZ,Phil Collins,Take Me Home,history,ds001_seed_table,856,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_000857,YbOxrop8RvlTMKvp,1biP5gM7Le8S3E7GJEKgXC,Jan Hammer,Miami Vice Theme,history,ds001_seed_table,857,25,2.5,2.5,soundtrack,80s,1,not_applicable_ds001
ds001_seed_000858,Ydh9qUkrroIymncM,3utq2FgD1pkmIoaWfjXWAU,Billy Joel,Scenes from an Italian Restaurant,history,ds001_seed_table,858,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000859,Ydo76vq8wNaO7IaP,4EkNINvDLeGgIL4zYGsYPb,The Police,Bring On The Night,history,ds001_seed_table,859,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000860,YgEh62KLk46uZxd8,00TFDHSe7s8cWm5CzDY8UP,Moby,Extreme Ways,history,ds001_seed_table,860,5,0.5,0.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000861,YgrmKqbcQeDcisez,5jLkDST1tccGGuuf9eWY17,ZZ Top,Got Me Under Pressure,history,ds001_seed_table,861,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_000862,Yh6WQXVEjRQbrnFB,7iN1s7xHE4ifF5povM6A48,The Beatles,Let It Be,history,ds001_seed_table,862,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000863,Yk16YxYhqZjAh5xI,4cIPLtg1avt2Jm3ne9S1zy,Queen,Killer Queen - Remastered 2011,history,ds001_seed_table,863,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000864,YpFT73HDtV6wY1Zs,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,Diary,history,ds001_seed_table,864,50,5.0,5.0,soul,soul,1,not_applicable_ds001
ds001_seed_000865,YsUEwqICVRKS195v,5yr8pi3uCjTYOnTqstBBdm,Marvin Gaye,Let's Get It On,history,ds001_seed_table,865,10,1.0,1.0,soul,soul,1,not_applicable_ds001
ds001_seed_000866,YtdJBitL4j56TeYg,2xnoPV3NLescauc0ZJ1MDZ,Jennifer Lopez,Dance Again,history,ds001_seed_table,866,10,1.0,1.0,pop,dance,1,not_applicable_ds001
ds001_seed_000867,YxrxVUXDkYcqqyta,1RjZIpMiyn5YRHBY8Z1USn,Era,Cathar Rhythm,history,ds001_seed_table,867,10,1.0,1.0,new age,new age,1,not_applicable_ds001
ds001_seed_000868,Z8rvaQETzAn67i2Q,1aYkkrAbPmMuorVz5HWIqE,Roxette,The Look,history,ds001_seed_table,868,10,1.0,1.0,pop,80s,1,not_applicable_ds001
ds001_seed_000869,ZA4jUH5tFjwUyaaC,57nTGfnZJSytMCCVpM18ND,Randy Crawford,You Might Need Somebody,history,ds001_seed_table,869,25,2.5,2.5,soul,soul,1,not_applicable_ds001
ds001_seed_000870,ZDdsBqLxEJrjMseV,0HOrDVS349XFcpCYsO2hAP,Bachman-Turner Overdrive,You Ain't Seen Nothing Yet,history,ds001_seed_table,870,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000871,ZMPwCflu8N47hDXS,2Qf6Xj6jbe1mfe5cnnnJ44,Genesis,Follow You Follow Me,history,ds001_seed_table,871,62,6.2,6.2,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000872,ZR4UokUqcWBT4ERU,4356Typ82hUiFAynbLYbPn,Usher,DJ Got Us Fallin' In Love,history,ds001_seed_table,872,10,1.0,1.0,pop,dance,1,not_applicable_ds001
ds001_seed_000873,ZS7cYFuaZpVPjcCa,51Lt2RN3W0u2xI0LiARCRm,Talk Talk,New Grass,history,ds001_seed_table,873,25,2.5,2.5,post-rock,post-rock,1,not_applicable_ds001
ds001_seed_000874,ZSrqQSlARXhTTJ8K,7vidktgNZFQylTgH1GEnMs,Foreigner,Cold as Ice,history,ds001_seed_table,874,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000875,ZVJh2E3R7IY63P9o,5tewIdMVsaJWN19ZnmnPNN,a-ha,Hunting High and Low,history,ds001_seed_table,875,10,1.0,1.0,pop,80s,1,not_applicable_ds001
ds001_seed_000876,ZVqMzQ2HXZQ0czai,3aAuIvgJGdp4wWd60riWfB,Steve Winwood,Valerie,history,ds001_seed_table,876,50,5.0,5.0,classic rock,80s,1,not_applicable_ds001
ds001_seed_000877,ZayNF6UdzLYKhbpE,2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Baby Can I Hold You,history,ds001_seed_table,877,60,6.0,6.0,folk,female vocalists,1,not_applicable_ds001
ds001_seed_000878,ZdJ9xQO7UXEtKKOG,2DQ5r0crvortwaNRYcninK,Elvis Presley,Love Me,history,ds001_seed_table,878,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_000879,ZdoEKFwVBg8SapQt,2wkGhGRx4sXXMA6ieTe3JS,INXS,Listen Like Thieves,history,ds001_seed_table,879,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000880,ZhIEXl61ad4ZIeHw,0AvygKcKeMyZlFmDzbqcYK,The Beatles,When I'm Sixty-Four - Remix,history,ds001_seed_table,880,40,4.0,4.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000881,Zl3boUzqxRiNnonU,1ydGjYPl6SkTBwy6yhRCJT,Tears for Fears,Woman In Chains,history,ds001_seed_table,881,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_000882,Zob8BRkZPw5ZkA8p,4qQnJL18qFNX5HIko7Azhj,ABBA,"Hey, Hey Helen",history,ds001_seed_table,882,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000883,ZshIRvZdVEVhf48i,6w3hcxMOdLmPptNDwadORJ,Suzanne Vega,Blood Makes Noise,history,ds001_seed_table,883,25,2.5,2.5,rock,female vocalists,1,not_applicable_ds001
ds001_seed_000884,ZttRYS6HqWoso7nU,69Kzq3FMkDwiSFBQzRckFD,The Smiths,This Night Has Opened My Eyes,history,ds001_seed_table,884,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_000885,ZxqUvOHNEzzZ2r4m,314czmBEcosdYdQEKlLtcb,George Harrison,When We Was Fab,history,ds001_seed_table,885,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000886,a1iRJGnUoLTCQLju,3ShEGKdskF0ke7iW2u9gjD,Zucchero,Senza Una Donna,history,ds001_seed_table,886,35,3.5,3.5,rock,italian,1,not_applicable_ds001
ds001_seed_000887,a2bC8PID2eQzeNFn,3Kv9uUVgt598jYAK79fPQb,Aerosmith,Livin' on the Edge,history,ds001_seed_table,887,41,4.1,4.1,rock,rock,1,not_applicable_ds001
ds001_seed_000888,a2jdDPn2s274JB4E,2ue1KRstSKHF8jQkIJZiNC,The Beatles,It's Only Love,history,ds001_seed_table,888,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_000889,a3tBLpk3yOTcyCL8,4Mqs0h95KAeNiGp7u4udlt,The Who,Love Reign o'er Me,history,ds001_seed_table,889,15,1.5,1.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000890,a7H7YYecffIX2ltL,2v8B8d17Xxu9uLU5sNiHSL,Tom Jones,Delilah,history,ds001_seed_table,890,10,1.0,1.0,pop,60s,1,not_applicable_ds001
ds001_seed_000891,a81rOZ4LCdSBmx1u,4qgZs0RNjdzKAS22lP0QjY,U2,Where the Streets Have No Name,history,ds001_seed_table,891,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000892,a9BhHylJgyqIxBWe,50xwQXPtfNZFKFeZ0XePWc,The Beatles,Yellow Submarine,history,ds001_seed_table,892,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000893,aCQrcwVVAYXAmfot,7iWIdiJlKvJ4PjFYVrWLUU,Roxy Music,Avalon,history,ds001_seed_table,893,25,2.5,2.5,rock,80s,1,not_applicable_ds001
ds001_seed_000894,aCTiTRK6IquyuXth,2PeyQvyaViallofbtwS4PL,Talk Talk,I Don't Believe in You,history,ds001_seed_table,894,43,4.327273,4.327273,new wave,80s,1,not_applicable_ds001
ds001_seed_000895,aDsGY1HQMUdm0lH5,69ETB0ANQbHrkwTQIhtSG4,Pet Shop Boys,It's Alright,history,ds001_seed_table,895,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_000896,aETTFyZbufNqw9Pu,0nH4SKCFlfnypKLKlNBT1c,ABBA,I Am the City,history,ds001_seed_table,896,50,5.0,5.0,pop,pop,1,not_applicable_ds001
ds001_seed_000897,aG4QGyujm7swLiZq,7IHKr96kTrygmAoLyu4zMw,ABBA,My Mama Said,history,ds001_seed_table,897,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000898,aH8uWpJw6UUtgoNz,43BVfHr7mkNDtNIGVp1vff,Supertramp,Gone Hollywood,history,ds001_seed_table,898,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000899,aHJDhcSy2JblpsUQ,6rovOdp3HgK1DeAMYDzoA7,Rod Stewart,Maggie May,history,ds001_seed_table,899,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000900,aV5kSMqwLzJe8olj,1NrbnHlR2BFREcyWXHIHip,The Beatles,When I'm Sixty Four,history,ds001_seed_table,900,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000901,aVxOEjmQR4ACAaqX,3KF1EXX2zGfVtGeZKiClB0,Sting,Moon Over Bourbon Street,history,ds001_seed_table,901,10,1.0,1.0,jazz,jazz,1,not_applicable_ds001
ds001_seed_000902,aYTAF93il7dYzv5q,2FHnN5ELL83TGbtXMDzoiJ,Gazebo,I Like Chopin,history,ds001_seed_table,902,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_000903,aYxVQbN1iI7Ah5Ol,0K6yUnIKNsFtfIpTgGtcHm,Rush,Limelight,history,ds001_seed_table,903,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000904,adG7LBliQbcLS3eM,6L5BZEcZmD6RBJnimzlyKr,The Moody Blues,Nights in White Satin,history,ds001_seed_table,904,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000905,aevjS8MPVvItcpoS,1Pd1h30mgU05QkWYhgFzwt,Electric Light Orchestra,Turn To Stone,history,ds001_seed_table,905,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000906,afInln4CmQR2tbNt,0BzhS74ByIVlyz8BedHaYi,Queen,Innuendo - Remastered 2011,history,ds001_seed_table,906,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000907,akpMhMEiT2zKh91T,0aFCf29QYiBxfUAvnUKpVs,Franz Schubert,"Impromptus, D 899, Op. 90: III. Andante",history,ds001_seed_table,907,25,2.5,2.5,classical,classical,1,not_applicable_ds001
ds001_seed_000908,amLpW7h9bKHAjDdN,0yrLZW9U4yq6cTmWTGBTZM,Aerosmith,Angel,history,ds001_seed_table,908,20,2.0,2.0,rock,rock,1,not_applicable_ds001
ds001_seed_000909,atOL8raqpPtjLXya,3Y9tu0vssINKFcA90JiLHb,Vince Guaraldi Trio,Christmas Time is Here - Instrumental,history,ds001_seed_table,909,10,1.0,1.0,jazz,jazz,1,not_applicable_ds001
ds001_seed_000910,axXhvMSPPQHmpPQY,5bSSkaqVo0qsOmtYOcPpp3,Jethro Tull,We Used to Know,history,ds001_seed_table,910,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_000911,ayJypkojxEjXcvn1,2ULRNZ4FbMQj4FVpFkUmNM,Bob Marley & The Wailers,So Much Things To Say,history,ds001_seed_table,911,25,2.5,2.5,reggae,reggae,1,not_applicable_ds001
ds001_seed_000912,b1HMJHbxChlBDPef,608xszaAxVh4m7NcKJiAbF,Eagles,One of These Nights,history,ds001_seed_table,912,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000913,b1zUVHW2rTsC0niU,7A4rW6quroPut2I6OsCys9,The Police,Canary In A Coalmine,history,ds001_seed_table,913,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_000914,b40UEzLLMMdExPmE,4OMu5a8sFpcRCPCcsoEaov,Led Zeppelin,Babe I'm Gonna Leave You,history,ds001_seed_table,914,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000915,b4f4SM1JzP3mjN5H,00qOE7OjRl0BpYiCiweZB2,Foreigner,Juke Box Hero,history,ds001_seed_table,915,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_000916,b5uHnwRWtsh5yY09,5VSAonaAPhhGn0G7hMYwWK,America,Sister Golden Hair,history,ds001_seed_table,916,25,2.5,2.5,classic rock,70s,1,not_applicable_ds001
ds001_seed_000917,b7ThET4VvzozEZfL,1RKUoGiLEbcXN4GY4spQDx,Gorillaz,Clint Eastwood,history,ds001_seed_table,917,25,2.5,2.5,electronic,alternative,1,not_applicable_ds001
ds001_seed_000918,b7mBcZZQSjdZ5IQS,4Gu4Z1RQ68h8fQnSDQxfKr,Vince Guaraldi Trio,Skating,history,ds001_seed_table,918,25,2.5,2.5,jazz,christmas,1,not_applicable_ds001
ds001_seed_000919,bCuqUedIrWxkPxip,3SzoVeS9Eaxt6dmfXF0fPo,Talk Talk,I Believe in You,history,ds001_seed_table,919,25,2.5,2.5,post-rock,post-rock,1,not_applicable_ds001
ds001_seed_000920,bEcdt3sXoRKV0U8d,1eN42Q7IWRzRBq8eW2Y2TE,Simon & Garfunkel,El Condor Pasa (If I Could),history,ds001_seed_table,920,25,2.5,2.5,folk,folk,1,not_applicable_ds001
ds001_seed_000921,bLG7xmUzU5DMjCeG,0aF9m87P8Tja3NUMv4DfHt,Tears for Fears,Broken,history,ds001_seed_table,921,10,1.0,1.0,new wave,new wave,1,not_applicable_ds001
ds001_seed_000922,bMK5xWrxof8TouDL,5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,Could You Be Loved,history,ds001_seed_table,922,25,2.5,2.5,reggae,reggae,1,not_applicable_ds001
ds001_seed_000923,bRpbIVv0y0YYghSP,4UFTaEAvvdhr1yOJwnwGyY,Frank Zappa,Zoot Allures,history,ds001_seed_table,923,35,3.5,3.5,progressive rock,instrumental,1,not_applicable_ds001
ds001_seed_000924,bSjOGc5oXr4gjHlS,7Kszjzps0xbQXyo1pO4KfE,Chic,Le Freak - 2018 Remaster,history,ds001_seed_table,924,10,1.0,1.0,funk,funk,1,not_applicable_ds001
ds001_seed_000925,bU2Ot5VcJbb6V2uE,5u8bqfaYSh0qVTsgslPknf,Sérgio Mendes,Never gonna let you go,history,ds001_seed_table,925,10,1.0,1.0,soft rock,soft rock,1,not_applicable_ds001
ds001_seed_000926,bVQ3ZXfzQkibipk2,12q3V8ShACq2PSWINMc2rC,Carole King,It's Too Late,history,ds001_seed_table,926,25,2.5,2.5,singer-songwriter,70s,1,not_applicable_ds001
ds001_seed_000927,bXUtXEansZmn31Bl,34K50Idx5EKBEVWkmHZ2IZ,Elvis Presley,Reconsider Baby,history,ds001_seed_table,927,50,5.0,5.0,blues,fip,1,not_applicable_ds001
ds001_seed_000928,baOEZg0gs4MfMy1l,3kme5Qos8h04yrKxsgur79,Madonna,Open Your Heart,history,ds001_seed_table,928,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_000929,bbRubPkT5bxwLQpH,7EXMu7qI9Hv5PlMgtmfjES,Moby,We Are All Made of Stars,history,ds001_seed_table,929,5,0.5,0.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_000930,bcF6FAnF2fHqtgWT,3jYfSG3zPuMInTl3Y2ty0Z,Tears for Fears,Standing On The Corner Of The Third World,history,ds001_seed_table,930,25,2.5,2.5,new wave,new wave,1,not_applicable_ds001
ds001_seed_000931,bdQ8zyvEmEgrZwXr,5DxzevJc9e5feefVCyEF4e,The Alan Parsons Project,Silence and I,history,ds001_seed_table,931,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
