rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,duration_ms_similarity,duration_ms_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
2851,eiYd9MxmV7yqaLEm,folk,folk|classic rock|singer-songwriter|rock,classic rock|rock,0.385639,0.230957,0.04277,0.563416,0.041734,0.271408,0.017591,0.729885,0.054066,0.202347,0.043092,0.597868,0.105181,0.381309,0.081205
2852,H1X1CGRpz5lWTJcH,classic rock,classic rock,classic rock,0.385635,0.39691,0.073502,0.563416,0.041734,0.271408,0.017591,0.0,0.0,0.880395,0.187492,0.192008,0.033779,0.148087,0.031537
2853,eGiq4RVxAKBJ7MtI,pop,pop,pop|70s,0.385616,0.240776,0.044588,0.0,0.0,0.271408,0.017591,0.198785,0.014725,1.0,0.212963,0.229808,0.040429,0.259763,0.05532
2854,iv3d83KIJgAF2MBr,pop,pop,pop,0.385602,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.267881,0.019843,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2855,p5x8BAkp1aY5NTax,rock,rock,rock,0.385588,0.58969,0.109202,0.0,0.0,0.271408,0.017591,0.324552,0.024041,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2856,PHHFUpXjLjpFyK0H,pop,pop,pop|female vocalists,0.385506,0.012643,0.002341,0.0,0.0,0.271408,0.017591,0.854548,0.0633,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2857,OQbisyA6J8zqDlPM,rock,rock|alternative rock,rock,0.385447,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.922785,0.068354,0.619296,0.131887,0.346261,0.060916,0.233222,0.049668
2858,rDd1owNVLqrak22G,rock,rock,rock|indie|female vocalists,0.38533,0.27571,0.051057,0.563416,0.041734,0.271408,0.017591,0.248552,0.018411,0.619296,0.131887,0.302395,0.053199,0.335508,0.071451
2859,0J9UQ9GC3VO4l3oU,classic rock,classic rock,classic rock,0.385266,0.354557,0.065659,0.0,0.0,0.271408,0.017591,0.664315,0.049208,0.880395,0.187492,0.192008,0.033779,0.148087,0.031537
2860,MihR2t8dMX9eOEOv,pop,pop,pop|female vocalists,0.385176,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.778452,0.057663,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2861,P8l2gwcObRNrT3DD,pop,pop,pop|female vocalists,0.385151,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.111448,0.008255,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2862,GUatvJkSLnfdcVar,pop,pop,pop|dance,0.385121,0.006176,0.001144,0.0,0.0,0.271408,0.017591,0.864315,0.064023,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
2863,Qse2bgFw5gSCZZPG,rap,rap,,0.385103,0.918024,0.170004,0.769917,0.057031,0.271408,0.017591,0.853885,0.063251,0.320991,0.068359,0.050403,0.008867,0.0,0.0
2864,jLK8YDzgiHDe0FOe,pop,pop|singer-songwriter,pop,0.385099,0.059557,0.011029,0.0,0.0,0.271408,0.017591,0.728919,0.053994,1.0,0.212963,0.294309,0.051777,0.177239,0.037745
2865,iv84GIWRzHJMmX1Z,pop,pop,pop,0.385053,0.272643,0.050489,0.0,0.0,0.271408,0.017591,0.348781,0.025836,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2866,LQKd7z8masEt7dDg,rock,rock|pop,rock|pop,0.38504,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.632781,0.046873,0.619296,0.131887,0.532203,0.093628,0.410462,0.087413
2867,Oq1FLUwF4Y7Ijyyr,rap,rap,,0.385004,0.924224,0.171152,0.769917,0.057031,0.271408,0.017591,0.837052,0.062004,0.320991,0.068359,0.050403,0.008867,0.0,0.0
2868,jZBZZJ5emCdNXN0H,pop,pop,pop|female vocalists,0.384988,0.00211,0.000391,0.0,0.0,0.271408,0.017591,0.873885,0.064732,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2869,PvLy7qG7izazJ5zB,pop,pop,pop,0.384979,0.28771,0.05328,0.0,0.0,0.271408,0.017591,0.310115,0.022971,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2870,6goecdTsAlz1D2k4,indie,rock|pop,indie|rock|pop,0.384943,0.44771,0.082909,0.563416,0.041734,0.271408,0.017591,0.688781,0.051021,0.0,0.0,0.532203,0.093628,0.460455,0.09806
2871,llMrcpiKVr3A1xTc,rock,rock|electronic,rock|electronic|indie,0.384831,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.516452,0.038256,0.619296,0.131887,0.38045,0.066931,0.343416,0.073135
2872,LKyKOXUr3NkTOYNe,pop,pop,pop|alternative,0.384736,0.273376,0.050625,0.103251,0.007648,0.0,0.0,0.276315,0.020468,1.0,0.212963,0.229808,0.040429,0.247004,0.052603
2873,UkoLP7Zog33dOe7k,rock,rock|alternative rock,rock,0.384703,0.62831,0.116354,0.0,0.0,0.271408,0.017591,0.111881,0.008287,0.619296,0.131887,0.346261,0.060916,0.233222,0.049668
2874,BE5iNOK4qk0QglrK,rock,rock,rock,0.384702,0.43409,0.080387,0.103251,0.007648,0.271408,0.017591,0.598352,0.044322,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2875,STJAqagnYA9ppjdM,indie,rock,indie|alternative|rock,0.384653,0.873043,0.161674,0.563416,0.041734,0.271408,0.017591,0.476315,0.035283,0.0,0.0,0.302395,0.053199,0.35298,0.075172
2876,Tf5dNgRGIqlI3cpn,pop,pop,pop,0.384644,0.193824,0.035893,0.0,0.0,0.271408,0.017591,0.540315,0.040023,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2877,WU5aUcwn1Vsx3ENb,pop,pop,pop|80s,0.384521,0.268176,0.049662,0.0,0.0,0.271408,0.017591,0.140119,0.010379,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
2878,rSWaST4Us38FauFE,pop,pop|folk|singer-songwriter,pop,0.38451,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.674085,0.049932,1.0,0.212963,0.333272,0.058631,0.177239,0.037745
2879,4IAwEhpJNYrRFfcM,pop,pop,pop|female vocalists,0.384507,0.268224,0.049671,0.0,0.0,0.271408,0.017591,0.202115,0.014971,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2880,65G4gcWtsrs7ENwp,pop,pop,pop|female vocalists,0.38436,0.11869,0.02198,0.563416,0.041734,0.271408,0.017591,0.010548,0.000781,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2881,r1EOwZd3WB85p13c,rock,rock|folk,rock,0.384307,0.33349,0.061757,0.103251,0.007648,0.0,0.0,0.989452,0.073293,0.619296,0.131887,0.341358,0.060054,0.233222,0.049668
2882,PWS8XcQ49VSJyvYq,hard rock,rock,rock,0.38429,0.807443,0.149526,0.769917,0.057031,0.271408,0.017591,0.773215,0.057275,0.0,0.0,0.302395,0.053199,0.233222,0.049668
2883,drDepCTTVn4ztCMn,pop,pop,pop,0.384164,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.454981,0.033702,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2884,cA5DQo0tJvzm5Y31,rock,rock,rock,0.384147,0.54271,0.100502,0.0,0.0,0.271408,0.017591,0.422548,0.0313,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2885,oJyBu3SH7zzMvTk1,rock,rock,rock,0.384108,0.670224,0.124115,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2886,sMr31nVG2VNnYSk9,rock,rock|classic rock,rock|70s|classic rock,0.384045,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.555685,0.041162,0.619296,0.131887,0.494403,0.086978,0.463832,0.098779
2887,0q9fqlTcRnpJ1v7L,rock,rock|alternative rock,rock|alternative,0.383954,0.506357,0.09377,0.103251,0.007648,0.0,0.0,0.340315,0.025208,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2888,tHQdTQbVtKbNJJBT,rock,rock|singer-songwriter,rock|female vocalists,0.383898,0.579957,0.107399,0.0,0.0,0.271408,0.017591,0.022548,0.00167,0.619296,0.131887,0.366896,0.064547,0.285514,0.060804
2889,D0yzUX4PjDSJrcuz,country pop,pop,pop,0.383883,0.908357,0.168214,0.769917,0.057031,0.271408,0.017591,0.848781,0.062873,0.0,0.0,0.229808,0.040429,0.177239,0.037745
2890,UE1NJ3X7jAvXmQyf,rock,rock,rock|indie,0.383881,0.275243,0.050971,0.769917,0.057031,0.0,0.0,0.411448,0.030478,0.619296,0.131887,0.302395,0.053199,0.283216,0.060315
2891,mOmT7CO1gxnIEffQ,rock,rock|pop,rock|pop|80s|female vocalists,0.383864,0.026024,0.004819,0.0,0.0,0.271408,0.017591,0.292119,0.021638,0.619296,0.131887,0.532203,0.093628,0.536719,0.114301
2892,oRvIOYakPn0b4mm6,pop,pop,pop,0.383809,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.450181,0.033347,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2893,2bRjlLeKi9jUlRS6,punk rock,rock,rock,0.383767,0.940976,0.174255,0.769917,0.057031,0.271408,0.017591,0.432315,0.032023,0.0,0.0,0.302395,0.053199,0.233222,0.049668
2894,6BMmBTeU1TCCZU8F,rock,rock,rock,0.383676,0.66789,0.123683,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2895,0OaHE7959m4rf2mK,rock,rock,rock|80s,0.383649,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.996552,0.073819,0.619296,0.131887,0.302395,0.053199,0.307187,0.065419
2896,zSLeDtuMVPWTs54Z,indie rock,rock,indie|rock|alternative,0.383576,0.87369,0.161794,0.769917,0.057031,0.271408,0.017591,0.253648,0.018789,0.0,0.0,0.302395,0.053199,0.35298,0.075172
2897,xMtAJlDRFqxXGVZ3,pop,pop,pop,0.383413,0.389557,0.07214,0.0,0.0,0.271408,0.017591,0.034352,0.002545,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2898,d7L9Z0S2dNsdDpJV,female vocalists,singer-songwriter|rock,female vocalists|rock,0.383361,0.987224,0.182819,0.103251,0.007648,0.271408,0.017591,0.674352,0.049952,0.0,0.0,0.366896,0.064547,0.285514,0.060804
2899,76vbWoTx4ExAZ6Gy,pop,pop,pop|female vocalists,0.383292,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.753019,0.055779,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2900,9bI8g3YX60DVTdSh,pop,pop,pop,0.383277,0.13431,0.024872,0.563416,0.041734,0.0,0.0,0.344715,0.025534,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2901,LttkSEqwrbilNbSG,70s,classic rock,70s|classic rock,0.383198,0.851643,0.157712,0.769917,0.057031,0.271408,0.017591,0.917648,0.067974,0.0,0.0,0.192008,0.033779,0.23061,0.049111
2902,kADrevEP9VYPRQIG,rock,rock,rock,0.383176,0.40911,0.075761,0.0,0.0,0.271408,0.017591,0.743448,0.05507,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2903,FV0HidSRxSVhDM08,electronic,electronic|rock,electronic|rock,0.38317,0.612043,0.113341,0.103251,0.007648,0.271408,0.017591,0.509019,0.037705,0.363755,0.077466,0.38045,0.066931,0.293422,0.062488
2904,Z5MGABNLpF7EwhVS,rock,rock|alternative rock,rock|alternative,0.383168,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.691448,0.051218,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2905,WMuCfu2p4cN6DPzL,pop,pop,pop,0.383064,0.057824,0.010708,0.0,0.0,0.271408,0.017591,0.858981,0.063628,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2906,EZ18SBZrRF1ZdxXB,pop,pop,pop,0.383063,0.093443,0.017304,0.769917,0.057031,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2907,4OrzdOonoELMN1jE,pop,pop,pop|female vocalists,0.382857,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.286981,0.021258,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2908,73lVwNvXiTLqgxR4,alternative rock,alternative rock|rock,rock|alternative,0.382834,0.96651,0.178983,0.563416,0.041734,0.271408,0.017591,0.257648,0.019085,0.0,0.0,0.346261,0.060916,0.302986,0.064525
2909,KZ5kv4pyfrz6Jiyp,pop,pop,pop|female vocalists,0.382813,0.210976,0.03907,0.0,0.0,0.271408,0.017591,0.322352,0.023878,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2910,xkvRlT29QirUyBM5,rock,rock|alternative rock,rock|alternative|female vocalists,0.382735,0.388157,0.071881,0.0,0.0,0.271408,0.017591,0.334785,0.024799,0.619296,0.131887,0.346261,0.060916,0.355278,0.075661
2911,GimoyyYcJkaSwhER,pop,pop|singer-songwriter,pop,0.38269,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.281885,0.02088,1.0,0.212963,0.294309,0.051777,0.177239,0.037745
2912,HbG8JoyNDS2wDDwU,pop,pop,pop|female vocalists,0.382679,0.18389,0.034054,0.103251,0.007648,0.271408,0.017591,0.285019,0.021112,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2913,4qoPMPl0ZFr01Pdc,80s,pop|rock,80s|pop|indie|rock,0.382645,0.80489,0.149054,0.103251,0.007648,0.271408,0.017591,0.012315,0.000912,0.0,0.0,0.532203,0.093628,0.534421,0.113812
2914,PSsYZllKn5aOR3M7,pop,pop,pop|female vocalists,0.382601,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.077019,0.005705,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2915,IJHaMH0w55kK9KqB,rock,rock,rock|80s,0.382579,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.982115,0.072749,0.619296,0.131887,0.302395,0.053199,0.307187,0.065419
2916,1zQzki3PYu4S3mSx,rock,rock|alternative rock,rock|alternative,0.382504,0.362776,0.067181,0.0,0.0,0.271408,0.017591,0.545452,0.040404,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2917,SbzGZhXBXO5lMLwE,electronic,electronic|pop,electronic|pop,0.382501,0.945376,0.175069,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.363755,0.077466,0.307863,0.054161,0.23744,0.050566
2918,lsHBySzg2ddDOcqx,pop,pop,pop|female vocalists|dance,0.382496,0.01371,0.002539,0.0,0.0,0.271408,0.017591,0.659685,0.048866,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
2919,dTDO91DWlWsAVvtS,rock,rock|alternative rock,rock|alternative,0.382477,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.682115,0.050527,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2920,AR5LCcXXpLMWhPMb,pop,pop,pop,0.382451,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.225348,0.016692,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2921,iXymjSda16xV68dY,pop,pop,pop,0.382382,0.12249,0.022683,0.563416,0.041734,0.0,0.0,0.362181,0.026828,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2922,RgnycvbNmSUVSUQS,rock,rock|alternative rock,rock|alternative,0.382247,0.14151,0.026206,0.563416,0.041734,0.0,0.0,0.769215,0.056979,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2923,3sYGKEcdzPJb3MUD,pop,pop,pop,0.382168,0.26489,0.049054,0.0,0.0,0.271408,0.017591,0.329215,0.024386,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2924,IRdbZU2n4aT5zXSX,rock,rock|alternative rock,rock|alternative,0.38211,0.389624,0.072153,0.0,0.0,0.271408,0.017591,0.473019,0.035038,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2925,FvdOhsrQxD0TXhPN,rock,rock|alternative rock,rock|indie|alternative,0.3821,0.37911,0.070205,0.0,0.0,0.271408,0.017591,0.355448,0.026329,0.619296,0.131887,0.346261,0.060916,0.35298,0.075172
2926,g0kWCmMKWwxChdsZ,rock,rock,rock|alternative,0.382075,0.607824,0.11256,0.0,0.0,0.271408,0.017591,0.031219,0.002313,0.619296,0.131887,0.302395,0.053199,0.302986,0.064525
2927,1ufIzrO9BzP3nJh6,pop,pop,pop,0.382013,0.100043,0.018526,0.563416,0.041734,0.0,0.0,0.413315,0.030616,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2928,dtriXiv7JCQzq4fq,pop,pop,pop|alternative,0.381952,0.060824,0.011264,0.0,0.0,0.271408,0.017591,0.635881,0.047102,1.0,0.212963,0.229808,0.040429,0.247004,0.052603
2929,zVWfwz2jcsMwLYr4,electronic,electronic|pop,electronic|dance|pop,0.38195,0.881776,0.163292,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.363755,0.077466,0.307863,0.054161,0.290152,0.061792
2930,JUoZ4zFBQ8Fe8nBZ,pop,pop,pop,0.381915,0.35391,0.065539,0.103251,0.007648,0.271408,0.017591,0.0,0.0,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2931,JdzXbqwjGJq0bU8K,rock,rock,rock,0.381911,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.979219,0.072535,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2932,NRwcs91m3PdCr1Y8,hard rock,alternative rock|rock,rock|alternative,0.381909,0.928624,0.171967,0.563416,0.041734,0.271408,0.017591,0.339881,0.025176,0.0,0.0,0.346261,0.060916,0.302986,0.064525
2933,A0sNzmOO6229AeMN,pop,pop,pop|female vocalists,0.381869,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.273648,0.02027,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2934,RQjID0q0BZxukyao,rock,rock,rock|80s,0.381833,0.27689,0.051276,0.0,0.0,0.271408,0.017591,0.843219,0.062461,0.619296,0.131887,0.302395,0.053199,0.307187,0.065419
2935,L2xOU3spUiG6d6hP,pop,pop,pop,0.381812,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.423219,0.03135,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2936,6QTQ2krWFarz2xH7,pop,pop,pop|70s,0.381791,0.04671,0.00865,0.0,0.0,0.271408,0.017591,0.632315,0.046838,1.0,0.212963,0.229808,0.040429,0.259763,0.05532
2937,OdBzHlrNyUEM1xFh,rock,rock|alternative rock,rock|alternative,0.381743,0.471376,0.087292,0.0,0.0,0.271408,0.017591,0.263685,0.019532,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2938,mabTJKwEixwMBfzK,80s,pop|rock,80s|pop|rock,0.38164,0.731624,0.135486,0.103251,0.007648,0.271408,0.017591,0.325648,0.024122,0.0,0.0,0.532203,0.093628,0.484427,0.103165
2939,ZAV2ejuHa6lmDt3x,pop,pop,pop,0.381635,0.009576,0.001773,0.0,0.0,0.271408,0.017591,0.960315,0.071134,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2940,UhgPm0SuH3M3ZiSp,rock,rock,rock|indie,0.381609,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.831415,0.061586,0.619296,0.131887,0.302395,0.053199,0.283216,0.060315
2941,gO2C2oZDUzbwXS8K,pop,pop,pop|dance|female vocalists,0.381592,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.118352,0.008767,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
2942,KT46ZolxgWRkUtPd,pop,pop,pop,0.38153,0.092376,0.017107,0.0,0.0,0.271408,0.017591,0.751881,0.055695,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2943,u1eOxa2C0cJYTaV1,pop,pop,pop,0.38149,0.085843,0.015897,0.0,0.0,0.271408,0.017591,0.767685,0.056865,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2944,m86oxTsU73jmWGik,pop,pop|singer-songwriter,pop,0.381487,0.127757,0.023659,0.0,0.0,0.271408,0.017591,0.509648,0.037752,1.0,0.212963,0.294309,0.051777,0.177239,0.037745
2945,et9hnK8Lcs362zxs,pop,pop,pop,0.381473,0.142643,0.026415,0.0,0.0,0.271408,0.017591,0.625452,0.04633,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2946,ApaeIVpdIS986oyx,electronic,electronic|rock,electronic|rock,0.381459,0.72349,0.133979,0.0,0.0,0.271408,0.017591,0.310548,0.023004,0.363755,0.077466,0.38045,0.066931,0.293422,0.062488
2947,8wipUxZ0IFdzAX0m,rock,rock|classic rock,rock|classic rock,0.381372,0.149243,0.027638,0.0,0.0,0.271408,0.017591,0.486981,0.036073,0.619296,0.131887,0.494403,0.086978,0.381309,0.081205
2948,lesuWnnYMVxOb2ZA,pop,pop,pop|dance,0.381353,0.26931,0.049872,0.0,0.0,0.271408,0.017591,0.155615,0.011527,1.0,0.212963,0.229808,0.040429,0.229952,0.048971
2949,CI4JkXXpQoiZGZLS,rock,rock|alternative rock,rock|alternative,0.381321,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.873019,0.064668,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2950,jXY89PK5tf2HXMyp,pop,pop,pop,0.381254,0.389024,0.072041,0.0,0.0,0.271408,0.017591,0.006548,0.000485,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2951,8ksw6psPCZSesunB,pop,pop,pop,0.381222,0.230624,0.042708,0.0,0.0,0.271408,0.017591,0.402115,0.029786,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2952,ekgjm3AiJbDjUxb9,pop,pop,pop,0.381144,0.024776,0.004588,0.0,0.0,0.271408,0.017591,0.915685,0.067828,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2953,RRPvMBKmUwFARcPy,pop,pop|singer-songwriter,pop|female vocalists,0.381136,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.110548,0.008189,1.0,0.212963,0.294309,0.051777,0.229532,0.048882
2954,O2lqzioQeQcTqSks,pop,pop,pop,0.381133,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.874215,0.064757,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2955,rFiT2r8Y9VmOTt7T,rock,rock|classic rock,rock|classic rock,0.381101,0.300224,0.055597,0.0,0.0,0.271408,0.017591,0.105885,0.007843,0.619296,0.131887,0.494403,0.086978,0.381309,0.081205
2956,4LTX8Ti5kVMXD05b,rock,rock|alternative rock,rock|alternative,0.381095,0.619557,0.114733,0.103251,0.007648,0.0,0.0,0.018715,0.001386,0.619296,0.131887,0.346261,0.060916,0.302986,0.064525
2957,KXZlJRhMyblJT9OT,pop,pop,pop|80s,0.380723,0.179224,0.03319,0.0,0.0,0.271408,0.017591,0.311219,0.023053,1.0,0.212963,0.229808,0.040429,0.251205,0.053497
2958,ZCshWXKlJYLWxPMW,pop,pop,pop|female vocalists,0.380719,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.258115,0.01912,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2959,ejrz1Vbb3xxWk1tu,pop,pop,pop|female vocalists,0.380658,0.25829,0.047831,0.0,0.0,0.271408,0.017591,0.174981,0.012962,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
2960,UHlaAKClChsQqPDM,pop,pop,pop,0.380636,0.06029,0.011165,0.103251,0.007648,0.271408,0.017591,0.716781,0.053095,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2961,0UKrbHFJVrLFPo6k,rap,rap|rock,rock,0.380589,0.60571,0.112168,0.563416,0.041734,0.0,0.0,0.629019,0.046594,0.320991,0.068359,0.352798,0.062066,0.233222,0.049668
2962,jb2zQLj9AT4ECFLZ,rap,rap|rock,rock,0.380589,0.60571,0.112168,0.563416,0.041734,0.0,0.0,0.629019,0.046594,0.320991,0.068359,0.352798,0.062066,0.233222,0.049668
2963,vizH7njvvlI7O34b,grunge,alternative rock|rock,rock,0.380564,0.874176,0.161884,0.563416,0.041734,0.271408,0.017591,0.658415,0.048771,0.0,0.0,0.346261,0.060916,0.233222,0.049668
2964,rHaNjMdUQ38WNx1P,90s,rock,rock|alternative,0.38055,0.96509,0.17872,0.563416,0.041734,0.271408,0.017591,0.334548,0.024781,0.0,0.0,0.302395,0.053199,0.302986,0.064525
2965,Mia4zDi7fZREfaN1,rock,rock,rock,0.380543,0.326624,0.060486,0.0,0.0,0.271408,0.017591,0.914115,0.067712,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2966,BnHp751BdotdifPo,rock,rock,rock,0.380516,0.650824,0.120523,0.103251,0.007648,0.271408,0.017591,0.0,0.0,0.619296,0.131887,0.302395,0.053199,0.233222,0.049668
2967,AZebBWHqEyFyZJG2,pop,pop,pop,0.38051,0.0,0.0,0.563416,0.041734,0.271408,0.017591,0.405648,0.030048,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2968,TiOHNbOMFE1vc3EH,pop,pop|folk,pop,0.38044,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.105648,0.007826,1.0,0.212963,0.268772,0.047284,0.177239,0.037745
2969,ztMT0DKKJ0ovfEP6,pop,pop|folk,pop,0.38044,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.105648,0.007826,1.0,0.212963,0.268772,0.047284,0.177239,0.037745
2970,8YwhPWPRVcqXXqrZ,cover,singer-songwriter|rock,rock,0.380413,0.95109,0.176128,0.769917,0.057031,0.271408,0.017591,0.208552,0.015448,0.0,0.0,0.366896,0.064547,0.233222,0.049668
2971,w91ZHHGGZ8yDpaE1,experimental,singer-songwriter|rock|alternative rock,alternative|rock,0.380381,0.90949,0.168424,0.563416,0.041734,0.271408,0.017591,0.213885,0.015843,0.0,0.0,0.410762,0.072264,0.302986,0.064525
2972,gbKOtlNFe2jrXGL8,rock,rock,rock|80s|female vocalists,0.380323,0.538376,0.099699,0.0,0.0,0.271408,0.017591,0.018785,0.001391,0.619296,0.131887,0.302395,0.053199,0.35948,0.076556
2973,eo3x3cv8HUicQ7ko,pop,pop,pop|female vocalists|dance,0.380291,0.11589,0.021461,0.563416,0.041734,0.0,0.0,0.048552,0.003596,1.0,0.212963,0.229808,0.040429,0.282244,0.060108
2974,orVANz3iqnM4O6iQ,pop,pop,pop,0.380188,0.194957,0.036103,0.0,0.0,0.271408,0.017591,0.477315,0.035357,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2975,wPXvcu6BK7qxoi9w,rock,rock,rock|indie|alternative,0.380145,0.476024,0.088153,0.103251,0.007648,0.271408,0.017591,0.087685,0.006495,0.619296,0.131887,0.302395,0.053199,0.35298,0.075172
2976,FYkef03Zi9m6cCvV,rock,rock,rock|indie,0.379988,0.338976,0.062773,0.0,0.0,0.271408,0.017591,0.732015,0.054223,0.619296,0.131887,0.302395,0.053199,0.283216,0.060315
2977,USqozjdfW3afUm7G,pop,pop|singer-songwriter,pop|female vocalists,0.379971,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.554981,0.04111,1.0,0.212963,0.294309,0.051777,0.229532,0.048882
2978,AbMkc8bTiV2gM2jG,pop,pop,pop,0.37995,0.0,0.0,0.769917,0.057031,0.271408,0.017591,0.191581,0.014191,1.0,0.212963,0.229808,0.040429,0.177239,0.037745
2979,7Kql0FdILQAH48fe,rock,rock|pop,rock|pop,0.379837,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.562548,0.04167,0.619296,0.131887,0.532203,0.093628,0.410462,0.087413
2980,WC2Fyo4WBelEsvZ3,pop,pop,pop|female vocalists,0.379783,0.0,0.0,0.103251,0.007648,0.271408,0.017591,0.705648,0.05227,1.0,0.212963,0.229808,0.040429,0.229532,0.048882
